Time (s),kx,ky,posX,posY,posZ
2.000, -0.500, -0.500, 0.000, 0.000, 0.175
2.020, -0.500, -0.500, -0.001, 0.001, 0.163
2.040, -0.500, -0.500, -0.001, 0.001, 0.150
2.060, -0.500, -0.500, -0.002, 0.001, 0.137
2.080, -0.500, -0.500, -0.005, -0.000, 0.127
2.100, -0.500, -0.500, -0.011, -0.003, 0.120
2.120, -0.500, -0.500, -0.017, -0.005, 0.117
2.140, -0.500, -0.500, -0.024, -0.009, 0.117
2.160, -0.500, -0.500, -0.031, -0.012, 0.118
2.180, -0.500, -0.500, -0.037, -0.017, 0.120
2.200, -0.500, -0.500, -0.043, -0.021, 0.121
2.220, -0.500, -0.500, -0.049, -0.025, 0.124
2.240, -0.500, -0.500, -0.052, -0.028, 0.123
2.260, -0.500, -0.500, -0.053, -0.031, 0.117
2.280, -0.500, -0.500, -0.051, -0.035, 0.111
2.300, -0.500, -0.500, -0.049, -0.041, 0.104
2.320, -0.500, -0.500, -0.048, -0.050, 0.099
2.340, -0.500, -0.500, -0.050, -0.063, 0.094
2.360, -0.500, -0.500, -0.056, -0.078, 0.090
2.380, -0.500, -0.500, -0.065, -0.097, 0.086
2.400, -0.500, -0.500, -0.077, -0.117, 0.082
2.420, -0.500, -0.500, -0.090, -0.137, 0.078
2.440, -0.500, -0.500, -0.102, -0.156, 0.074
2.460, -0.500, -0.500, -0.112, -0.172, 0.071
2.480, -0.500, -0.500, -0.119, -0.184, 0.066
2.500, -0.500, -0.500, -0.123, -0.193, 0.062
2.520, -0.500, -0.500, -0.123, -0.197, 0.057
2.540, -0.500, -0.500, -0.119, -0.198, 0.053
2.560, -0.500, -0.500, -0.113, -0.196, 0.050
2.580, -0.500, -0.500, -0.104, -0.193, 0.049
2.600, -0.500, -0.500, -0.101, -0.192, 0.052
2.620, -0.500, -0.500, -0.096, -0.189, 0.055
2.640, -0.500, -0.500, -0.087, -0.187, 0.058
2.660, -0.500, -0.500, -0.077, -0.185, 0.059
2.680, -0.500, -0.500, -0.068, -0.184, 0.060
2.700, -0.500, -0.500, -0.061, -0.183, 0.061
2.720, -0.500, -0.500, -0.054, -0.183, 0.061
2.740, -0.500, -0.500, -0.049, -0.183, 0.062
2.760, -0.500, -0.500, -0.045, -0.183, 0.063
2.780, -0.500, -0.500, -0.042, -0.183, 0.065
2.800, -0.500, -0.500, -0.040, -0.183, 0.067
2.820, -0.500, -0.500, -0.039, -0.181, 0.070
2.840, -0.500, -0.500, -0.037, -0.179, 0.074
2.860, -0.500, -0.500, -0.035, -0.175, 0.080
2.880, -0.500, -0.500, -0.034, -0.170, 0.085
2.900, -0.500, -0.500, -0.036, -0.162, 0.087
2.920, -0.500, -0.500, -0.041, -0.151, 0.084
2.940, -0.500, -0.500, -0.047, -0.140, 0.079
2.960, -0.500, -0.500, -0.052, -0.131, 0.073
2.980, -0.500, -0.500, -0.053, -0.124, 0.069
3.000, -0.500, -0.500, -0.053, -0.122, 0.069
3.020, -0.500, -0.500, -0.057, -0.120, 0.073
3.040, -0.500, -0.500, -0.064, -0.118, 0.078
3.060, -0.500, -0.500, -0.073, -0.114, 0.085
3.080, -0.500, -0.500, -0.083, -0.111, 0.092
3.100, -0.500, -0.500, -0.092, -0.107, 0.100
3.120, -0.500, -0.500, -0.101, -0.103, 0.108
3.140, -0.500, -0.500, -0.110, -0.099, 0.116
3.160, -0.500, -0.500, -0.117, -0.095, 0.122
3.180, -0.500, -0.500, -0.124, -0.092, 0.128
3.200, -0.500, -0.500, -0.130, -0.089, 0.133
3.220, -0.500, -0.500, -0.135, -0.087, 0.136
3.240, -0.500, -0.500, -0.140, -0.085, 0.139
3.260, -0.500, -0.500, -0.143, -0.084, 0.141
3.280, -0.500, -0.500, -0.146, -0.084, 0.142
3.300, -0.500, -0.500, -0.148, -0.083, 0.142
3.320, -0.500, -0.500, -0.149, -0.082, 0.142
3.340, -0.500, -0.500, -0.151, -0.082, 0.140
3.360, -0.500, -0.500, -0.152, -0.081, 0.139
3.380, -0.500, -0.500, -0.153, -0.081, 0.136
3.400, -0.500, -0.500, -0.154, -0.082, 0.134
3.420, -0.500, -0.500, -0.155, -0.083, 0.131
3.440, -0.500, -0.500, -0.156, -0.084, 0.128
3.460, -0.500, -0.500, -0.157, -0.087, 0.125
3.480, -0.500, -0.500, -0.158, -0.090, 0.121
3.500, -0.500, -0.500, -0.159, -0.094, 0.118
3.520, -0.500, -0.500, -0.159, -0.099, 0.115
3.540, -0.500, -0.500, -0.156, -0.106, 0.109
3.560, -0.500, -0.500, -0.155, -0.114, 0.105
3.580, -0.500, -0.500, -0.154, -0.122, 0.098
3.600, -0.500, -0.500, -0.155, -0.130, 0.088
3.620, -0.500, -0.500, -0.158, -0.138, 0.077
3.640, -0.500, -0.500, -0.163, -0.146, 0.065
3.660, -0.500, -0.500, -0.170, -0.155, 0.053
3.680, -0.500, -0.500, -0.175, -0.164, 0.044
3.700, -0.500, -0.500, -0.176, -0.168, 0.045
3.720, -0.500, -0.500, -0.181, -0.167, 0.051
3.740, -0.500, -0.500, -0.190, -0.168, 0.057
3.760, -0.500, -0.500, -0.201, -0.168, 0.060
3.780, -0.500, -0.500, -0.212, -0.168, 0.061
3.800, -0.500, -0.500, -0.223, -0.169, 0.060
3.820, -0.500, -0.500, -0.234, -0.171, 0.058
3.840, -0.500, -0.500, -0.240, -0.174, 0.055
3.860, -0.500, -0.500, -0.241, -0.175, 0.054
3.880, -0.500, -0.500, -0.244, -0.176, 0.054
3.900, -0.500, -0.500, -0.249, -0.176, 0.055
3.920, -0.500, -0.500, -0.255, -0.176, 0.055
3.940, -0.500, -0.500, -0.260, -0.175, 0.055
3.960, -0.500, -0.500, -0.263, -0.175, 0.055
3.980, -0.500, -0.500, -0.265, -0.174, 0.055
4.000, -0.500, -0.500, -0.268, -0.172, 0.055
4.020, -0.500, -0.500, -0.271, -0.170, 0.056
4.040, -0.500, -0.500, -0.272, -0.167, 0.060
4.060, -0.500, -0.500, -0.273, -0.164, 0.064
4.080, -0.500, -0.500, -0.272, -0.162, 0.068
4.100, -0.500, -0.500, -0.271, -0.159, 0.072
4.120, -0.500, -0.500, -0.270, -0.157, 0.076
4.140, -0.500, -0.500, -0.268, -0.154, 0.081
4.160, -0.500, -0.500, -0.266, -0.152, 0.087
4.180, -0.500, -0.500, -0.264, -0.149, 0.093
4.200, -0.500, -0.500, -0.261, -0.145, 0.097
4.220, -0.500, -0.500, -0.259, -0.141, 0.096
4.240, -0.500, -0.500, -0.259, -0.138, 0.092
4.260, -0.500, -0.500, -0.262, -0.137, 0.087
4.280, -0.500, -0.500, -0.268, -0.139, 0.084
4.300, -0.500, -0.500, -0.276, -0.142, 0.083
4.320, -0.500, -0.500, -0.285, -0.146, 0.085
4.340, -0.500, -0.500, -0.294, -0.151, 0.090
4.360, -0.500, -0.500, -0.302, -0.157, 0.097
4.380, -0.500, -0.500, -0.311, -0.162, 0.106
4.400, -0.500, -0.500, -0.321, -0.166, 0.114
4.420, -0.500, -0.500, -0.332, -0.170, 0.123
4.440, -0.500, -0.500, -0.344, -0.173, 0.130
4.460, -0.500, -0.500, -0.356, -0.176, 0.136
4.480, -0.500, -0.500, -0.369, -0.178, 0.141
4.500, -0.500, -0.500, -0.381, -0.180, 0.145
4.520, -0.500, -0.500, -0.392, -0.181, 0.148
4.540, -0.500, -0.500, -0.402, -0.183, 0.151
4.560, -0.500, -0.500, -0.411, -0.184, 0.152
4.580, -0.500, -0.500, -0.419, -0.185, 0.153
4.600, -0.500, -0.500, -0.425, -0.186, 0.154
4.620, -0.500, -0.500, -0.430, -0.186, 0.153
4.640, -0.500, -0.500, -0.434, -0.186, 0.151
4.660, -0.500, -0.500, -0.438, -0.185, 0.149
4.680, -0.500, -0.500, -0.441, -0.185, 0.145
4.700, -0.500, -0.500, -0.444, -0.184, 0.141
4.720, -0.500, -0.500, -0.447, -0.183, 0.137
4.740, -0.500, -0.500, -0.450, -0.183, 0.132
4.760, -0.500, -0.500, -0.455, -0.183, 0.127
4.780, -0.500, -0.500, -0.459, -0.183, 0.122
4.800, -0.500, -0.500, -0.463, -0.185, 0.117
4.820, -0.500, -0.500, -0.469, -0.186, 0.118
4.840, -0.500, -0.500, -0.474, -0.187, 0.123
4.860, -0.500, -0.500, -0.476, -0.189, 0.125
4.880, -0.500, -0.500, -0.476, -0.193, 0.122
4.900, -0.500, -0.500, -0.474, -0.199, 0.116
4.920, -0.500, -0.500, -0.473, -0.207, 0.108
4.940, -0.500, -0.500, -0.474, -0.218, 0.099
4.960, -0.500, -0.500, -0.481, -0.230, 0.090
4.980, -0.500, -0.500, -0.493, -0.245, 0.082
5.000, -0.500, -0.500, -0.510, -0.261, 0.075
5.020, -0.500, -0.500, -0.529, -0.279, 0.069
5.040, -0.500, -0.500, -0.550, -0.297, 0.063
5.060, -0.500, -0.500, -0.568, -0.315, 0.057
5.080, -0.500, -0.500, -0.576, -0.330, 0.052
5.100, -0.500, -0.500, -0.577, -0.338, 0.051
5.120, -0.500, -0.500, -0.579, -0.343, 0.052
5.140, -0.500, -0.500, -0.582, -0.347, 0.052
5.160, -0.500, -0.500, -0.585, -0.349, 0.051
5.180, -0.500, -0.500, -0.589, -0.351, 0.049
5.200, -0.500, -0.500, -0.592, -0.352, 0.048
5.220, -0.500, -0.500, -0.595, -0.353, 0.046
5.240, -0.500, -0.500, -0.598, -0.353, 0.044
5.260, -0.500, -0.500, -0.601, -0.352, 0.044
5.280, -0.500, -0.500, -0.603, -0.351, 0.047
5.300, -0.500, -0.500, -0.603, -0.349, 0.052
5.320, -0.500, -0.500, -0.602, -0.346, 0.058
5.340, -0.500, -0.500, -0.601, -0.343, 0.063
5.360, -0.500, -0.500, -0.600, -0.339, 0.069
5.380, -0.500, -0.500, -0.600, -0.335, 0.073
5.400, -0.500, -0.500, -0.600, -0.330, 0.078
5.420, -0.500, -0.500, -0.600, -0.326, 0.083
5.440, -0.500, -0.500, -0.601, -0.321, 0.088
5.460, -0.500, -0.500, -0.602, -0.317, 0.094
5.480, -0.500, -0.500, -0.602, -0.312, 0.101
5.500, -0.500, -0.500, -0.602, -0.306, 0.106
5.520, -0.500, -0.500, -0.601, -0.300, 0.107
5.540, -0.500, -0.500, -0.602, -0.293, 0.104
5.560, -0.500, -0.500, -0.605, -0.288, 0.099
5.580, -0.500, -0.500, -0.611, -0.286, 0.092
5.600, -0.500, -0.500, -0.618, -0.286, 0.087
5.620, -0.500, -0.500, -0.625, -0.288, 0.085
5.640, -0.500, -0.500, -0.631, -0.293, 0.087
5.660, -0.500, -0.500, -0.637, -0.298, 0.093
5.680, -0.500, -0.500, -0.643, -0.302, 0.101
5.700, -0.500, -0.500, -0.651, -0.306, 0.111
5.720, -0.500, -0.500, -0.660, -0.309, 0.121
5.740, -0.500, -0.500, -0.672, -0.310, 0.130
5.760, -0.500, -0.500, -0.685, -0.311, 0.138
5.780, -0.500, -0.500, -0.699, -0.311, 0.145
5.800, -0.500, -0.500, -0.712, -0.310, 0.150
5.820, -0.500, -0.500, -0.724, -0.309, 0.154
5.840, -0.500, -0.500, -0.735, -0.308, 0.158
5.860, -0.500, -0.500, -0.744, -0.306, 0.161
5.880, -0.500, -0.500, -0.752, -0.304, 0.163
5.900, -0.500, -0.500, -0.759, -0.303, 0.164
5.920, -0.500, -0.500, -0.763, -0.301, 0.165
5.940, -0.500, -0.500, -0.766, -0.299, 0.164
5.960, -0.500, -0.500, -0.767, -0.297, 0.161
5.980, -0.500, -0.500, -0.768, -0.295, 0.158
8.020, -0.400, -0.500, 0.000, 0.000, 0.175
8.040, -0.400, -0.500, -0.001, 0.000, 0.163
8.060, -0.400, -0.500, -0.001, 0.001, 0.150
8.080, -0.400, -0.500, -0.002, 0.001, 0.137
8.100, -0.400, -0.500, -0.005, -0.001, 0.127
8.120, -0.400, -0.500, -0.011, -0.004, 0.120
8.140, -0.400, -0.500, -0.017, -0.007, 0.116
8.160, -0.400, -0.500, -0.023, -0.011, 0.116
8.180, -0.400, -0.500, -0.029, -0.015, 0.116
8.200, -0.400, -0.500, -0.035, -0.020, 0.117
8.220, -0.400, -0.500, -0.040, -0.025, 0.118
8.240, -0.400, -0.500, -0.045, -0.029, 0.120
8.260, -0.400, -0.500, -0.049, -0.033, 0.123
8.280, -0.400, -0.500, -0.052, -0.036, 0.122
8.300, -0.400, -0.500, -0.051, -0.038, 0.116
8.320, -0.400, -0.500, -0.049, -0.041, 0.110
8.340, -0.400, -0.500, -0.046, -0.046, 0.103
8.360, -0.400, -0.500, -0.044, -0.055, 0.098
8.380, -0.400, -0.500, -0.045, -0.066, 0.093
8.400, -0.400, -0.500, -0.050, -0.080, 0.090
8.420, -0.400, -0.500, -0.057, -0.097, 0.086
8.440, -0.400, -0.500, -0.066, -0.116, 0.083
8.460, -0.400, -0.500, -0.075, -0.134, 0.081
8.480, -0.400, -0.500, -0.084, -0.151, 0.078
8.500, -0.400, -0.500, -0.092, -0.165, 0.074
8.520, -0.400, -0.500, -0.097, -0.176, 0.069
8.540, -0.400, -0.500, -0.100, -0.184, 0.063
8.560, -0.400, -0.500, -0.100, -0.188, 0.058
8.580, -0.400, -0.500, -0.097, -0.190, 0.053
8.600, -0.400, -0.500, -0.091, -0.189, 0.049
8.620, -0.400, -0.500, -0.088, -0.188, 0.048
8.640, -0.400, -0.500, -0.086, -0.187, 0.052
8.660, -0.400, -0.500, -0.080, -0.186, 0.055
8.680, -0.400, -0.500, -0.071, -0.184, 0.056
8.700, -0.400, -0.500, -0.062, -0.181, 0.058
8.720, -0.400, -0.500, -0.056, -0.180, 0.060
8.740, -0.400, -0.500, -0.051, -0.180, 0.062
8.760, -0.400, -0.500, -0.045, -0.180, 0.063
8.780, -0.400, -0.500, -0.040, -0.180, 0.064
8.800, -0.400, -0.500, -0.037, -0.180, 0.064
8.820, -0.400, -0.500, -0.034, -0.179, 0.065
8.840, -0.400, -0.500, -0.031, -0.178, 0.066
8.860, -0.400, -0.500, -0.028, -0.177, 0.068
8.880, -0.400, -0.500, -0.025, -0.174, 0.071
8.900, -0.400, -0.500, -0.022, -0.170, 0.076
8.920, -0.400, -0.500, -0.020, -0.165, 0.080
8.940, -0.400, -0.500, -0.022, -0.158, 0.081
8.960, -0.400, -0.500, -0.026, -0.149, 0.078
8.980, -0.400, -0.500, -0.031, -0.141, 0.072
9.000, -0.400, -0.500, -0.032, -0.135, 0.068
9.020, -0.400, -0.500, -0.035, -0.134, 0.069
9.040, -0.400, -0.500, -0.043, -0.133, 0.072
9.060, -0.400, -0.500, -0.052, -0.132, 0.077
9.080, -0.400, -0.500, -0.061, -0.131, 0.083
9.100, -0.400, -0.500, -0.069, -0.129, 0.090
9.120, -0.400, -0.500, -0.077, -0.127, 0.096
9.140, -0.400, -0.500, -0.084, -0.125, 0.103
9.160, -0.400, -0.500, -0.091, -0.122, 0.109
9.180, -0.400, -0.500, -0.097, -0.119, 0.115
9.200, -0.400, -0.500, -0.103, -0.117, 0.120
9.220, -0.400, -0.500, -0.108, -0.114, 0.125
9.240, -0.400, -0.500, -0.113, -0.111, 0.129
9.260, -0.400, -0.500, -0.117, -0.109, 0.132
9.280, -0.400, -0.500, -0.121, -0.107, 0.135
9.300, -0.400, -0.500, -0.124, -0.105, 0.137
9.320, -0.400, -0.500, -0.127, -0.104, 0.137
9.340, -0.400, -0.500, -0.129, -0.103, 0.137
9.360, -0.400, -0.500, -0.131, -0.101, 0.137
9.380, -0.400, -0.500, -0.133, -0.101, 0.136
9.400, -0.400, -0.500, -0.134, -0.100, 0.134
9.420, -0.400, -0.500, -0.135, -0.100, 0.132
9.440, -0.400, -0.500, -0.137, -0.101, 0.130
9.460, -0.400, -0.500, -0.138, -0.102, 0.127
9.480, -0.400, -0.500, -0.140, -0.103, 0.124
9.500, -0.400, -0.500, -0.141, -0.106, 0.121
9.520, -0.400, -0.500, -0.143, -0.108, 0.118
9.540, -0.400, -0.500, -0.144, -0.112, 0.115
9.560, -0.400, -0.500, -0.143, -0.117, 0.112
9.580, -0.400, -0.500, -0.142, -0.121, 0.110
9.600, -0.400, -0.500, -0.141, -0.127, 0.107
9.620, -0.400, -0.500, -0.141, -0.133, 0.100
9.640, -0.400, -0.500, -0.142, -0.140, 0.091
9.660, -0.400, -0.500, -0.144, -0.148, 0.079
9.680, -0.400, -0.500, -0.148, -0.156, 0.068
9.700, -0.400, -0.500, -0.153, -0.165, 0.057
9.720, -0.400, -0.500, -0.160, -0.174, 0.046
9.740, -0.400, -0.500, -0.160, -0.182, 0.043
9.760, -0.400, -0.500, -0.163, -0.184, 0.047
9.780, -0.400, -0.500, -0.170, -0.185, 0.052
9.800, -0.400, -0.500, -0.179, -0.186, 0.056
9.820, -0.400, -0.500, -0.188, -0.187, 0.057
9.840, -0.400, -0.500, -0.197, -0.189, 0.057
9.860, -0.400, -0.500, -0.205, -0.190, 0.054
9.880, -0.400, -0.500, -0.208, -0.193, 0.052
9.900, -0.400, -0.500, -0.208, -0.194, 0.051
9.920, -0.400, -0.500, -0.211, -0.195, 0.051
9.940, -0.400, -0.500, -0.216, -0.195, 0.051
9.960, -0.400, -0.500, -0.220, -0.195, 0.050
9.980, -0.400, -0.500, -0.223, -0.194, 0.051
10.000, -0.400, -0.500, -0.225, -0.193, 0.053
10.020, -0.400, -0.500, -0.227, -0.192, 0.056
10.040, -0.400, -0.500, -0.228, -0.190, 0.059
10.060, -0.400, -0.500, -0.228, -0.189, 0.062
10.080, -0.400, -0.500, -0.227, -0.187, 0.065
10.100, -0.400, -0.500, -0.226, -0.185, 0.067
10.120, -0.400, -0.500, -0.224, -0.184, 0.070
10.140, -0.400, -0.500, -0.223, -0.182, 0.074
10.160, -0.400, -0.500, -0.221, -0.180, 0.077
10.180, -0.400, -0.500, -0.220, -0.178, 0.082
10.200, -0.400, -0.500, -0.219, -0.176, 0.088
10.220, -0.400, -0.500, -0.218, -0.173, 0.095
10.240, -0.400, -0.500, -0.216, -0.168, 0.099
10.260, -0.400, -0.500, -0.216, -0.163, 0.098
10.280, -0.400, -0.500, -0.218, -0.159, 0.095
10.300, -0.400, -0.500, -0.222, -0.157, 0.092
10.320, -0.400, -0.500, -0.227, -0.157, 0.090
10.340, -0.400, -0.500, -0.233, -0.160, 0.090
10.360, -0.400, -0.500, -0.238, -0.164, 0.092
10.380, -0.400, -0.500, -0.243, -0.170, 0.097
10.400, -0.400, -0.500, -0.248, -0.176, 0.103
10.420, -0.400, -0.500, -0.252, -0.183, 0.111
10.440, -0.400, -0.500, -0.258, -0.190, 0.118
10.460, -0.400, -0.500, -0.264, -0.197, 0.126
10.480, -0.400, -0.500, -0.271, -0.203, 0.132
10.500, -0.400, -0.500, -0.278, -0.210, 0.138
10.520, -0.400, -0.500, -0.286, -0.216, 0.143
10.540, -0.400, -0.500, -0.294, -0.222, 0.146
10.560, -0.400, -0.500, -0.302, -0.228, 0.149
10.580, -0.400, -0.500, -0.309, -0.233, 0.151
10.600, -0.400, -0.500, -0.315, -0.238, 0.152
10.620, -0.400, -0.500, -0.321, -0.243, 0.153
10.640, -0.400, -0.500, -0.326, -0.246, 0.153
10.660, -0.400, -0.500, -0.331, -0.249, 0.152
10.680, -0.400, -0.500, -0.334, -0.250, 0.151
10.700, -0.400, -0.500, -0.338, -0.251, 0.148
10.720, -0.400, -0.500, -0.341, -0.251, 0.145
10.740, -0.400, -0.500, -0.344, -0.251, 0.142
10.760, -0.400, -0.500, -0.348, -0.251, 0.138
10.780, -0.400, -0.500, -0.351, -0.250, 0.135
10.800, -0.400, -0.500, -0.355, -0.249, 0.131
10.820, -0.400, -0.500, -0.360, -0.248, 0.128
10.840, -0.400, -0.500, -0.365, -0.248, 0.124
10.860, -0.400, -0.500, -0.371, -0.248, 0.125
10.880, -0.400, -0.500, -0.378, -0.247, 0.129
10.900, -0.400, -0.500, -0.383, -0.246, 0.130
10.920, -0.400, -0.500, -0.385, -0.246, 0.125
10.940, -0.400, -0.500, -0.385, -0.249, 0.117
10.960, -0.400, -0.500, -0.384, -0.253, 0.109
10.980, -0.400, -0.500, -0.386, -0.261, 0.102
11.000, -0.400, -0.500, -0.392, -0.270, 0.096
11.020, -0.400, -0.500, -0.401, -0.282, 0.091
11.040, -0.400, -0.500, -0.414, -0.295, 0.087
11.060, -0.400, -0.500, -0.428, -0.309, 0.084
11.080, -0.400, -0.500, -0.443, -0.323, 0.082
11.100, -0.400, -0.500, -0.457, -0.336, 0.080
11.120, -0.400, -0.500, -0.468, -0.348, 0.077
11.140, -0.400, -0.500, -0.476, -0.358, 0.073
11.160, -0.400, -0.500, -0.481, -0.365, 0.067
11.180, -0.400, -0.500, -0.481, -0.369, 0.062
11.200, -0.400, -0.500, -0.479, -0.371, 0.057
11.220, -0.400, -0.500, -0.474, -0.372, 0.053
11.240, -0.400, -0.500, -0.466, -0.371, 0.050
11.260, -0.400, -0.500, -0.461, -0.370, 0.050
11.280, -0.400, -0.500, -0.458, -0.369, 0.054
11.300, -0.400, -0.500, -0.452, -0.370, 0.057
11.320, -0.400, -0.500, -0.444, -0.369, 0.058
11.340, -0.400, -0.500, -0.435, -0.370, 0.060
11.360, -0.400, -0.500, -0.428, -0.370, 0.060
11.380, -0.400, -0.500, -0.422, -0.371, 0.061
11.400, -0.400, -0.500, -0.418, -0.372, 0.062
11.420, -0.400, -0.500, -0.415, -0.373, 0.063
11.440, -0.400, -0.500, -0.412, -0.373, 0.065
11.460, -0.400, -0.500, -0.410, -0.372, 0.067
11.480, -0.400, -0.500, -0.407, -0.371, 0.070
11.500, -0.400, -0.500, -0.405, -0.370, 0.074
11.520, -0.400, -0.500, -0.403, -0.367, 0.080
11.540, -0.400, -0.500, -0.401, -0.363, 0.085
11.560, -0.400, -0.500, -0.401, -0.356, 0.087
11.580, -0.400, -0.500, -0.404, -0.346, 0.084
11.600, -0.400, -0.500, -0.407, -0.335, 0.079
11.620, -0.400, -0.500, -0.410, -0.326, 0.073
11.640, -0.400, -0.500, -0.410, -0.322, 0.069
11.660, -0.400, -0.500, -0.411, -0.320, 0.070
11.680, -0.400, -0.500, -0.415, -0.318, 0.073
11.700, -0.400, -0.500, -0.422, -0.314, 0.078
11.720, -0.400, -0.500, -0.429, -0.310, 0.084
11.740, -0.400, -0.500, -0.436, -0.305, 0.091
11.760, -0.400, -0.500, -0.443, -0.301, 0.098
11.780, -0.400, -0.500, -0.450, -0.296, 0.105
11.800, -0.400, -0.500, -0.455, -0.292, 0.112
11.820, -0.400, -0.500, -0.460, -0.288, 0.118
11.840, -0.400, -0.500, -0.465, -0.284, 0.122
11.860, -0.400, -0.500, -0.469, -0.280, 0.126
11.880, -0.400, -0.500, -0.473, -0.276, 0.130
11.900, -0.400, -0.500, -0.477, -0.273, 0.132
11.920, -0.400, -0.500, -0.480, -0.271, 0.134
11.940, -0.400, -0.500, -0.482, -0.269, 0.135
11.960, -0.400, -0.500, -0.483, -0.268, 0.136
11.980, -0.400, -0.500, -0.484, -0.268, 0.136
12.000, -0.400, -0.500, -0.485, -0.268, 0.135
14.040, -0.300, -0.500, 0.000, 0.000, 0.175
14.060, -0.300, -0.500, -0.001, 0.000, 0.163
14.080, -0.300, -0.500, -0.001, 0.001, 0.150
14.100, -0.300, -0.500, -0.002, 0.000, 0.137
14.120, -0.300, -0.500, -0.005, -0.001, 0.127
14.140, -0.300, -0.500, -0.010, -0.004, 0.120
14.160, -0.300, -0.500, -0.015, -0.008, 0.116
14.180, -0.300, -0.500, -0.020, -0.012, 0.115
14.200, -0.300, -0.500, -0.025, -0.016, 0.116
14.220, -0.300, -0.500, -0.029, -0.021, 0.117
14.240, -0.300, -0.500, -0.034, -0.026, 0.117
14.260, -0.300, -0.500, -0.038, -0.030, 0.120
14.280, -0.300, -0.500, -0.042, -0.034, 0.123
14.300, -0.300, -0.500, -0.045, -0.037, 0.123
14.320, -0.300, -0.500, -0.044, -0.039, 0.117
14.340, -0.300, -0.500, -0.041, -0.042, 0.110
14.360, -0.300, -0.500, -0.038, -0.046, 0.104
14.380, -0.300, -0.500, -0.036, -0.054, 0.098
14.400, -0.300, -0.500, -0.035, -0.064, 0.094
14.420, -0.300, -0.500, -0.037, -0.077, 0.091
14.440, -0.300, -0.500, -0.041, -0.091, 0.088
14.460, -0.300, -0.500, -0.046, -0.106, 0.086
14.480, -0.300, -0.500, -0.053, -0.121, 0.084
14.500, -0.300, -0.500, -0.059, -0.136, 0.081
14.520, -0.300, -0.500, -0.065, -0.149, 0.077
14.540, -0.300, -0.500, -0.070, -0.160, 0.073
14.560, -0.300, -0.500, -0.073, -0.169, 0.068
14.580, -0.300, -0.500, -0.074, -0.174, 0.062
14.600, -0.300, -0.500, -0.072, -0.177, 0.058
14.620, -0.300, -0.500, -0.069, -0.178, 0.054
14.640, -0.300, -0.500, -0.063, -0.178, 0.051
14.660, -0.300, -0.500, -0.055, -0.176, 0.049
14.680, -0.300, -0.500, -0.048, -0.173, 0.049
14.700, -0.300, -0.500, -0.046, -0.173, 0.053
14.720, -0.300, -0.500, -0.040, -0.172, 0.058
14.740, -0.300, -0.500, -0.034, -0.171, 0.062
14.760, -0.300, -0.500, -0.027, -0.171, 0.065
14.780, -0.300, -0.500, -0.020, -0.170, 0.066
14.800, -0.300, -0.500, -0.014, -0.170, 0.066
14.820, -0.300, -0.500, -0.008, -0.171, 0.066
14.840, -0.300, -0.500, -0.004, -0.171, 0.065
14.860, -0.300, -0.500, -0.003, -0.171, 0.067
14.880, -0.300, -0.500, -0.001, -0.170, 0.070
14.900, -0.300, -0.500, 0.000, -0.169, 0.074
14.920, -0.300, -0.500, 0.002, -0.167, 0.079
14.940, -0.300, -0.500, 0.003, -0.163, 0.083
14.960, -0.300, -0.500, 0.001, -0.156, 0.084
14.980, -0.300, -0.500, -0.003, -0.148, 0.081
15.000, -0.300, -0.500, -0.009, -0.140, 0.075
15.020, -0.300, -0.500, -0.013, -0.134, 0.070
15.040, -0.300, -0.500, -0.014, -0.133, 0.069
15.060, -0.300, -0.500, -0.018, -0.133, 0.070
15.080, -0.300, -0.500, -0.024, -0.132, 0.074
15.100, -0.300, -0.500, -0.030, -0.132, 0.079
15.120, -0.300, -0.500, -0.036, -0.131, 0.085
15.140, -0.300, -0.500, -0.042, -0.130, 0.091
15.160, -0.300, -0.500, -0.048, -0.128, 0.097
15.180, -0.300, -0.500, -0.053, -0.126, 0.103
15.200, -0.300, -0.500, -0.057, -0.125, 0.108
15.220, -0.300, -0.500, -0.061, -0.123, 0.112
15.240, -0.300, -0.500, -0.065, -0.120, 0.116
15.260, -0.300, -0.500, -0.068, -0.118, 0.120
15.280, -0.300, -0.500, -0.071, -0.116, 0.123
15.300, -0.300, -0.500, -0.074, -0.115, 0.125
15.320, -0.300, -0.500, -0.076, -0.113, 0.127
15.340, -0.300, -0.500, -0.078, -0.111, 0.128
15.360, -0.300, -0.500, -0.079, -0.110, 0.129
15.380, -0.300, -0.500, -0.080, -0.110, 0.129
15.400, -0.300, -0.500, -0.081, -0.109, 0.129
15.420, -0.300, -0.500, -0.082, -0.110, 0.128
15.440, -0.300, -0.500, -0.083, -0.110, 0.126
15.460, -0.300, -0.500, -0.084, -0.111, 0.125
15.480, -0.300, -0.500, -0.085, -0.112, 0.123
15.500, -0.300, -0.500, -0.086, -0.114, 0.121
15.520, -0.300, -0.500, -0.088, -0.116, 0.119
15.540, -0.300, -0.500, -0.089, -0.119, 0.116
15.560, -0.300, -0.500, -0.090, -0.122, 0.115
15.580, -0.300, -0.500, -0.091, -0.126, 0.113
15.600, -0.300, -0.500, -0.092, -0.131, 0.107
15.620, -0.300, -0.500, -0.093, -0.135, 0.102
15.640, -0.300, -0.500, -0.095, -0.141, 0.094
15.660, -0.300, -0.500, -0.098, -0.147, 0.084
