Time (s),kx,ky,posX,posY,posZ
2.000, -0.200, -0.500, 0.000, 0.000, 0.250
2.020, -0.200, -0.500, 0.000, 0.000, 0.238
2.040, -0.200, -0.500, 0.001, 0.000, 0.226
2.060, -0.200, -0.500, 0.001, -0.001, 0.214
2.080, -0.200, -0.500, 0.000, -0.002, 0.205
2.100, -0.200, -0.500, -0.001, -0.004, 0.198
2.120, -0.200, -0.500, -0.003, -0.006, 0.196
2.140, -0.200, -0.500, -0.006, -0.009, 0.198
2.160, -0.200, -0.500, -0.008, -0.012, 0.202
2.180, -0.200, -0.500, -0.010, -0.015, 0.206
2.200, -0.200, -0.500, -0.011, -0.017, 0.210
2.220, -0.200, -0.500, -0.013, -0.019, 0.213
2.240, -0.200, -0.500, -0.013, -0.020, 0.211
2.260, -0.200, -0.500, -0.014, -0.021, 0.206
2.280, -0.200, -0.500, -0.013, -0.023, 0.198
2.300, -0.200, -0.500, -0.013, -0.026, 0.191
2.320, -0.200, -0.500, -0.012, -0.030, 0.184
2.340, -0.200, -0.500, -0.012, -0.036, 0.180
2.360, -0.200, -0.500, -0.014, -0.044, 0.176
2.380, -0.200, -0.500, -0.016, -0.052, 0.173
2.400, -0.200, -0.500, -0.020, -0.063, 0.172
2.420, -0.200, -0.500, -0.025, -0.074, 0.172
2.440, -0.200, -0.500, -0.032, -0.086, 0.172
2.460, -0.200, -0.500, -0.038, -0.099, 0.171
2.480, -0.200, -0.500, -0.045, -0.112, 0.170
2.500, -0.200, -0.500, -0.052, -0.124, 0.168
2.520, -0.200, -0.500, -0.058, -0.136, 0.166
2.540, -0.200, -0.500, -0.064, -0.146, 0.164
2.560, -0.200, -0.500, -0.068, -0.154, 0.161
2.580, -0.200, -0.500, -0.072, -0.161, 0.158
2.600, -0.200, -0.500, -0.075, -0.166, 0.155
2.620, -0.200, -0.500, -0.079, -0.169, 0.153
2.640, -0.200, -0.500, -0.082, -0.171, 0.153
2.660, -0.200, -0.500, -0.086, -0.172, 0.152
2.680, -0.200, -0.500, -0.090, -0.171, 0.153
2.700, -0.200, -0.500, -0.094, -0.169, 0.156
2.720, -0.200, -0.500, -0.098, -0.167, 0.160
2.740, -0.200, -0.500, -0.102, -0.164, 0.164
2.760, -0.200, -0.500, -0.105, -0.160, 0.168
2.780, -0.200, -0.500, -0.108, -0.156, 0.171
2.800, -0.200, -0.500, -0.111, -0.152, 0.175
2.820, -0.200, -0.500, -0.113, -0.147, 0.178
2.840, -0.200, -0.500, -0.115, -0.141, 0.182
2.860, -0.200, -0.500, -0.117, -0.136, 0.187
2.880, -0.200, -0.500, -0.119, -0.131, 0.191
2.900, -0.200, -0.500, -0.119, -0.125, 0.190
2.920, -0.200, -0.500, -0.118, -0.120, 0.187
2.940, -0.200, -0.500, -0.117, -0.116, 0.183
2.960, -0.200, -0.500, -0.117, -0.114, 0.179
2.980, -0.200, -0.500, -0.117, -0.116, 0.175
3.000, -0.200, -0.500, -0.119, -0.119, 0.173
3.020, -0.200, -0.500, -0.123, -0.125, 0.173
3.040, -0.200, -0.500, -0.128, -0.133, 0.174
3.060, -0.200, -0.500, -0.135, -0.142, 0.175
3.080, -0.200, -0.500, -0.142, -0.153, 0.177
3.100, -0.200, -0.500, -0.150, -0.165, 0.179
3.120, -0.200, -0.500, -0.157, -0.178, 0.180
3.140, -0.200, -0.500, -0.164, -0.192, 0.180
3.160, -0.200, -0.500, -0.169, -0.206, 0.179
3.180, -0.200, -0.500, -0.173, -0.219, 0.178
3.200, -0.200, -0.500, -0.176, -0.231, 0.177
3.220, -0.200, -0.500, -0.178, -0.241, 0.175
3.240, -0.200, -0.500, -0.179, -0.250, 0.174
3.260, -0.200, -0.500, -0.177, -0.256, 0.173
3.280, -0.200, -0.500, -0.176, -0.260, 0.173
3.300, -0.200, -0.500, -0.173, -0.263, 0.174
3.320, -0.200, -0.500, -0.170, -0.263, 0.176
3.340, -0.200, -0.500, -0.166, -0.262, 0.177
3.360, -0.200, -0.500, -0.163, -0.259, 0.179
3.380, -0.200, -0.500, -0.159, -0.256, 0.181
3.400, -0.200, -0.500, -0.156, -0.252, 0.184
3.420, -0.200, -0.500, -0.152, -0.247, 0.188
3.440, -0.200, -0.500, -0.148, -0.243, 0.191
3.460, -0.200, -0.500, -0.145, -0.238, 0.194
3.480, -0.200, -0.500, -0.142, -0.234, 0.197
3.500, -0.200, -0.500, -0.139, -0.230, 0.201
3.520, -0.200, -0.500, -0.137, -0.226, 0.205
3.540, -0.200, -0.500, -0.135, -0.222, 0.207
3.560, -0.200, -0.500, -0.134, -0.219, 0.205
3.580, -0.200, -0.500, -0.134, -0.217, 0.198
3.600, -0.200, -0.500, -0.134, -0.217, 0.190
3.620, -0.200, -0.500, -0.135, -0.219, 0.181
3.640, -0.200, -0.500, -0.138, -0.224, 0.174
3.660, -0.200, -0.500, -0.142, -0.230, 0.169
3.680, -0.200, -0.500, -0.148, -0.238, 0.167
3.700, -0.200, -0.500, -0.155, -0.247, 0.167
3.720, -0.200, -0.500, -0.164, -0.257, 0.167
3.740, -0.200, -0.500, -0.174, -0.268, 0.168
3.760, -0.200, -0.500, -0.185, -0.279, 0.169
3.780, -0.200, -0.500, -0.196, -0.291, 0.168
3.800, -0.200, -0.500, -0.208, -0.302, 0.166
3.820, -0.200, -0.500, -0.220, -0.313, 0.162
3.840, -0.200, -0.500, -0.232, -0.323, 0.158
3.860, -0.200, -0.500, -0.238, -0.331, 0.160
3.880, -0.200, -0.500, -0.243, -0.334, 0.167
3.900, -0.200, -0.500, -0.247, -0.336, 0.170
3.920, -0.200, -0.500, -0.250, -0.337, 0.171
3.940, -0.200, -0.500, -0.253, -0.337, 0.170
3.960, -0.200, -0.500, -0.255, -0.336, 0.169
3.980, -0.200, -0.500, -0.255, -0.334, 0.171
4.000, -0.200, -0.500, -0.257, -0.331, 0.173
4.020, -0.200, -0.500, -0.259, -0.328, 0.175
4.040, -0.200, -0.500, -0.260, -0.323, 0.177
4.060, -0.200, -0.500, -0.262, -0.319, 0.178
4.080, -0.200, -0.500, -0.263, -0.314, 0.178
4.100, -0.200, -0.500, -0.265, -0.308, 0.178
4.120, -0.200, -0.500, -0.267, -0.303, 0.178
4.140, -0.200, -0.500, -0.269, -0.298, 0.178
4.160, -0.200, -0.500, -0.270, -0.292, 0.180
4.180, -0.200, -0.500, -0.271, -0.287, 0.182
4.200, -0.200, -0.500, -0.270, -0.282, 0.183
4.220, -0.200, -0.500, -0.265, -0.277, 0.182
4.240, -0.200, -0.500, -0.259, -0.273, 0.178
4.260, -0.200, -0.500, -0.254, -0.271, 0.174
4.280, -0.200, -0.500, -0.249, -0.272, 0.169
4.300, -0.200, -0.500, -0.247, -0.274, 0.165
4.320, -0.200, -0.500, -0.247, -0.279, 0.164
4.340, -0.200, -0.500, -0.249, -0.286, 0.165
4.360, -0.200, -0.500, -0.252, -0.294, 0.167
4.380, -0.200, -0.500, -0.255, -0.303, 0.169
4.400, -0.200, -0.500, -0.259, -0.312, 0.172
4.420, -0.200, -0.500, -0.262, -0.322, 0.174
4.440, -0.200, -0.500, -0.264, -0.333, 0.176
4.460, -0.200, -0.500, -0.266, -0.342, 0.177
4.480, -0.200, -0.500, -0.267, -0.352, 0.179
4.500, -0.200, -0.500, -0.268, -0.360, 0.181
4.520, -0.200, -0.500, -0.268, -0.367, 0.183
4.540, -0.200, -0.500, -0.268, -0.374, 0.185
4.560, -0.200, -0.500, -0.267, -0.380, 0.186
4.580, -0.200, -0.500, -0.265, -0.386, 0.188
4.600, -0.200, -0.500, -0.263, -0.390, 0.190
4.620, -0.200, -0.500, -0.261, -0.394, 0.191
4.640, -0.200, -0.500, -0.258, -0.396, 0.192
4.660, -0.200, -0.500, -0.255, -0.398, 0.192
4.680, -0.200, -0.500, -0.251, -0.398, 0.193
4.700, -0.200, -0.500, -0.247, -0.398, 0.193
4.720, -0.200, -0.500, -0.242, -0.397, 0.194
4.740, -0.200, -0.500, -0.237, -0.396, 0.194
4.760, -0.200, -0.500, -0.233, -0.394, 0.196
4.780, -0.200, -0.500, -0.228, -0.393, 0.199
4.800, -0.200, -0.500, -0.224, -0.391, 0.204
4.820, -0.200, -0.500, -0.221, -0.388, 0.208
4.840, -0.200, -0.500, -0.218, -0.386, 0.212
4.860, -0.200, -0.500, -0.215, -0.383, 0.211
4.880, -0.200, -0.500, -0.213, -0.380, 0.206
4.900, -0.200, -0.500, -0.212, -0.378, 0.198
4.920, -0.200, -0.500, -0.213, -0.377, 0.190
4.940, -0.200, -0.500, -0.215, -0.378, 0.183
4.960, -0.200, -0.500, -0.219, -0.380, 0.177
4.980, -0.200, -0.500, -0.224, -0.385, 0.172
5.000, -0.200, -0.500, -0.230, -0.391, 0.170
5.020, -0.200, -0.500, -0.237, -0.399, 0.169
5.040, -0.200, -0.500, -0.245, -0.409, 0.169
5.060, -0.200, -0.500, -0.253, -0.419, 0.170
5.080, -0.200, -0.500, -0.263, -0.430, 0.170
5.100, -0.200, -0.500, -0.272, -0.442, 0.170
5.120, -0.200, -0.500, -0.283, -0.454, 0.168
5.140, -0.200, -0.500, -0.293, -0.465, 0.165
5.160, -0.200, -0.500, -0.304, -0.476, 0.162
5.180, -0.200, -0.500, -0.314, -0.485, 0.157
5.200, -0.200, -0.500, -0.320, -0.494, 0.155
5.220, -0.200, -0.500, -0.325, -0.499, 0.161
5.240, -0.200, -0.500, -0.329, -0.500, 0.166
5.260, -0.200, -0.500, -0.334, -0.501, 0.168
5.280, -0.200, -0.500, -0.338, -0.501, 0.169
5.300, -0.200, -0.500, -0.342, -0.499, 0.168
5.320, -0.200, -0.500, -0.346, -0.496, 0.166
5.340, -0.200, -0.500, -0.346, -0.493, 0.169
5.360, -0.200, -0.500, -0.348, -0.489, 0.170
5.380, -0.200, -0.500, -0.351, -0.485, 0.171
5.400, -0.200, -0.500, -0.353, -0.479, 0.172
5.420, -0.200, -0.500, -0.356, -0.474, 0.173
5.440, -0.200, -0.500, -0.359, -0.469, 0.174
5.460, -0.200, -0.500, -0.362, -0.463, 0.177
5.480, -0.200, -0.500, -0.365, -0.457, 0.181
5.500, -0.200, -0.500, -0.367, -0.451, 0.183
5.520, -0.200, -0.500, -0.366, -0.446, 0.183
5.540, -0.200, -0.500, -0.363, -0.442, 0.180
5.560, -0.200, -0.500, -0.360, -0.440, 0.175
5.580, -0.200, -0.500, -0.357, -0.440, 0.171
5.600, -0.200, -0.500, -0.356, -0.442, 0.165
5.620, -0.200, -0.500, -0.357, -0.447, 0.161
5.640, -0.200, -0.500, -0.359, -0.453, 0.159
5.660, -0.200, -0.500, -0.362, -0.461, 0.160
5.680, -0.200, -0.500, -0.366, -0.470, 0.161
5.700, -0.200, -0.500, -0.369, -0.480, 0.163
5.720, -0.200, -0.500, -0.372, -0.490, 0.164
5.740, -0.200, -0.500, -0.373, -0.499, 0.164
5.760, -0.200, -0.500, -0.374, -0.507, 0.164
5.780, -0.200, -0.500, -0.376, -0.515, 0.165
5.800, -0.200, -0.500, -0.376, -0.521, 0.165
5.820, -0.200, -0.500, -0.376, -0.527, 0.166
5.840, -0.200, -0.500, -0.375, -0.532, 0.168
5.860, -0.200, -0.500, -0.373, -0.536, 0.170
5.880, -0.200, -0.500, -0.371, -0.539, 0.172
5.900, -0.200, -0.500, -0.369, -0.542, 0.174
5.920, -0.200, -0.500, -0.366, -0.543, 0.176
5.940, -0.200, -0.500, -0.362, -0.543, 0.178
5.960, -0.200, -0.500, -0.359, -0.542, 0.179
5.980, -0.200, -0.500, -0.355, -0.540, 0.181
8.020, -0.100, -0.500, 0.000, 0.000, 0.250
8.040, -0.100, -0.500, 0.001, 0.001, 0.238
8.060, -0.100, -0.500, 0.001, 0.002, 0.227
8.080, -0.100, -0.500, 0.002, 0.002, 0.216
8.100, -0.100, -0.500, 0.002, 0.001, 0.207
8.120, -0.100, -0.500, 0.000, -0.000, 0.201
8.140, -0.100, -0.500, -0.002, -0.001, 0.198
8.160, -0.100, -0.500, -0.004, -0.003, 0.200
8.180, -0.100, -0.500, -0.005, -0.005, 0.203
8.200, -0.100, -0.500, -0.006, -0.006, 0.207
8.220, -0.100, -0.500, -0.007, -0.007, 0.210
8.240, -0.100, -0.500, -0.007, -0.008, 0.214
8.260, -0.100, -0.500, -0.007, -0.008, 0.216
8.280, -0.100, -0.500, -0.007, -0.007, 0.214
8.300, -0.100, -0.500, -0.006, -0.006, 0.209
8.320, -0.100, -0.500, -0.006, -0.005, 0.203
8.340, -0.100, -0.500, -0.005, -0.005, 0.196
8.360, -0.100, -0.500, -0.005, -0.007, 0.189
8.380, -0.100, -0.500, -0.006, -0.011, 0.184
8.400, -0.100, -0.500, -0.007, -0.016, 0.179
8.420, -0.100, -0.500, -0.009, -0.025, 0.177
8.440, -0.100, -0.500, -0.011, -0.034, 0.176
8.460, -0.100, -0.500, -0.013, -0.046, 0.176
8.480, -0.100, -0.500, -0.016, -0.058, 0.178
8.500, -0.100, -0.500, -0.019, -0.072, 0.179
8.520, -0.100, -0.500, -0.022, -0.086, 0.179
8.540, -0.100, -0.500, -0.026, -0.101, 0.178
8.560, -0.100, -0.500, -0.029, -0.116, 0.175
8.580, -0.100, -0.500, -0.032, -0.130, 0.171
8.600, -0.100, -0.500, -0.036, -0.144, 0.167
8.620, -0.100, -0.500, -0.038, -0.155, 0.163
8.640, -0.100, -0.500, -0.041, -0.164, 0.159
8.660, -0.100, -0.500, -0.043, -0.172, 0.155
8.680, -0.100, -0.500, -0.045, -0.177, 0.152
8.700, -0.100, -0.500, -0.046, -0.181, 0.150
8.720, -0.100, -0.500, -0.048, -0.183, 0.148
8.740, -0.100, -0.500, -0.050, -0.184, 0.148
8.760, -0.100, -0.500, -0.053, -0.183, 0.149
8.780, -0.100, -0.500, -0.055, -0.182, 0.152
8.800, -0.100, -0.500, -0.057, -0.179, 0.155
8.820, -0.100, -0.500, -0.059, -0.176, 0.160
8.840, -0.100, -0.500, -0.060, -0.171, 0.164
8.860, -0.100, -0.500, -0.061, -0.166, 0.169
8.880, -0.100, -0.500, -0.062, -0.160, 0.175
8.900, -0.100, -0.500, -0.062, -0.154, 0.183
8.920, -0.100, -0.500, -0.061, -0.147, 0.188
8.940, -0.100, -0.500, -0.060, -0.141, 0.191
8.960, -0.100, -0.500, -0.059, -0.134, 0.191
8.980, -0.100, -0.500, -0.057, -0.130, 0.189
9.000, -0.100, -0.500, -0.055, -0.128, 0.187
9.020, -0.100, -0.500, -0.054, -0.129, 0.184
9.040, -0.100, -0.500, -0.053, -0.132, 0.180
9.060, -0.100, -0.500, -0.053, -0.138, 0.177
9.080, -0.100, -0.500, -0.055, -0.146, 0.177
9.100, -0.100, -0.500, -0.057, -0.156, 0.178
9.120, -0.100, -0.500, -0.060, -0.167, 0.181
9.140, -0.100, -0.500, -0.064, -0.179, 0.183
9.160, -0.100, -0.500, -0.067, -0.192, 0.186
9.180, -0.100, -0.500, -0.070, -0.206, 0.188
9.200, -0.100, -0.500, -0.073, -0.220, 0.191
9.220, -0.100, -0.500, -0.075, -0.234, 0.193
9.240, -0.100, -0.500, -0.077, -0.249, 0.194
9.260, -0.100, -0.500, -0.078, -0.263, 0.193
9.280, -0.100, -0.500, -0.079, -0.275, 0.191
9.300, -0.100, -0.500, -0.078, -0.287, 0.189
9.320, -0.100, -0.500, -0.077, -0.297, 0.185
9.340, -0.100, -0.500, -0.076, -0.304, 0.182
9.360, -0.100, -0.500, -0.074, -0.310, 0.180
9.380, -0.100, -0.500, -0.072, -0.314, 0.180
9.400, -0.100, -0.500, -0.071, -0.315, 0.180
9.420, -0.100, -0.500, -0.070, -0.315, 0.181
9.440, -0.100, -0.500, -0.069, -0.314, 0.182
9.460, -0.100, -0.500, -0.068, -0.310, 0.184
9.480, -0.100, -0.500, -0.067, -0.306, 0.187
9.500, -0.100, -0.500, -0.067, -0.300, 0.191
9.520, -0.100, -0.500, -0.066, -0.294, 0.196
9.540, -0.100, -0.500, -0.065, -0.287, 0.201
9.560, -0.100, -0.500, -0.065, -0.280, 0.208
9.580, -0.100, -0.500, -0.065, -0.272, 0.212
9.600, -0.100, -0.500, -0.065, -0.264, 0.212
9.620, -0.100, -0.500, -0.065, -0.258, 0.207
9.640, -0.100, -0.500, -0.065, -0.255, 0.199
9.660, -0.100, -0.500, -0.065, -0.255, 0.190
9.680, -0.100, -0.500, -0.066, -0.259, 0.182
9.700, -0.100, -0.500, -0.067, -0.265, 0.177
9.720, -0.100, -0.500, -0.069, -0.274, 0.175
9.740, -0.100, -0.500, -0.072, -0.284, 0.175
9.760, -0.100, -0.500, -0.076, -0.295, 0.177
9.780, -0.100, -0.500, -0.080, -0.308, 0.179
9.800, -0.100, -0.500, -0.086, -0.322, 0.181
9.820, -0.100, -0.500, -0.092, -0.338, 0.183
9.840, -0.100, -0.500, -0.098, -0.354, 0.182
9.860, -0.100, -0.500, -0.105, -0.370, 0.181
9.880, -0.100, -0.500, -0.112, -0.387, 0.178
9.900, -0.100, -0.500, -0.119, -0.403, 0.173
9.920, -0.100, -0.500, -0.125, -0.417, 0.167
9.940, -0.100, -0.500, -0.132, -0.430, 0.161
9.960, -0.100, -0.500, -0.138, -0.441, 0.155
9.980, -0.100, -0.500, -0.143, -0.449, 0.150
10.000, -0.100, -0.500, -0.147, -0.454, 0.153
10.020, -0.100, -0.500, -0.150, -0.454, 0.159
10.040, -0.100, -0.500, -0.154, -0.453, 0.164
10.060, -0.100, -0.500, -0.157, -0.451, 0.167
10.080, -0.100, -0.500, -0.159, -0.448, 0.168
10.100, -0.100, -0.500, -0.162, -0.443, 0.168
10.120, -0.100, -0.500, -0.165, -0.438, 0.168
10.140, -0.100, -0.500, -0.168, -0.431, 0.168
10.160, -0.100, -0.500, -0.171, -0.424, 0.169
10.180, -0.100, -0.500, -0.174, -0.416, 0.171
10.200, -0.100, -0.500, -0.178, -0.409, 0.175
10.220, -0.100, -0.500, -0.181, -0.401, 0.180
10.240, -0.100, -0.500, -0.182, -0.394, 0.182
10.260, -0.100, -0.500, -0.182, -0.387, 0.182
10.280, -0.100, -0.500, -0.180, -0.381, 0.179
10.300, -0.100, -0.500, -0.177, -0.376, 0.174
10.320, -0.100, -0.500, -0.174, -0.375, 0.168
10.340, -0.100, -0.500, -0.172, -0.375, 0.162
10.360, -0.100, -0.500, -0.172, -0.378, 0.160
10.380, -0.100, -0.500, -0.174, -0.383, 0.159
10.400, -0.100, -0.500, -0.178, -0.389, 0.159
10.420, -0.100, -0.500, -0.182, -0.397, 0.160
10.440, -0.100, -0.500, -0.186, -0.405, 0.160
10.460, -0.100, -0.500, -0.190, -0.413, 0.160
10.480, -0.100, -0.500, -0.193, -0.422, 0.160
10.500, -0.100, -0.500, -0.195, -0.430, 0.161
10.520, -0.100, -0.500, -0.197, -0.439, 0.161
10.540, -0.100, -0.500, -0.198, -0.446, 0.161
10.560, -0.100, -0.500, -0.198, -0.453, 0.162
10.580, -0.100, -0.500, -0.198, -0.458, 0.162
10.600, -0.100, -0.500, -0.197, -0.463, 0.163
10.620, -0.100, -0.500, -0.195, -0.465, 0.166
10.640, -0.100, -0.500, -0.193, -0.466, 0.168
10.660, -0.100, -0.500, -0.191, -0.466, 0.171
10.680, -0.100, -0.500, -0.188, -0.465, 0.174
10.700, -0.100, -0.500, -0.186, -0.462, 0.176
10.720, -0.100, -0.500, -0.185, -0.459, 0.178
10.740, -0.100, -0.500, -0.183, -0.456, 0.179
10.760, -0.100, -0.500, -0.181, -0.453, 0.181
10.780, -0.100, -0.500, -0.179, -0.450, 0.182
10.800, -0.100, -0.500, -0.176, -0.447, 0.184
10.820, -0.100, -0.500, -0.174, -0.445, 0.186
10.840, -0.100, -0.500, -0.172, -0.443, 0.189
10.860, -0.100, -0.500, -0.170, -0.441, 0.192
10.880, -0.100, -0.500, -0.169, -0.440, 0.194
10.900, -0.100, -0.500, -0.166, -0.439, 0.192
10.920, -0.100, -0.500, -0.163, -0.438, 0.186
10.940, -0.100, -0.500, -0.160, -0.438, 0.178
10.960, -0.100, -0.500, -0.156, -0.438, 0.170
10.980, -0.100, -0.500, -0.153, -0.439, 0.164
11.000, -0.100, -0.500, -0.151, -0.442, 0.159
11.020, -0.100, -0.500, -0.150, -0.444, 0.156
11.040, -0.100, -0.500, -0.150, -0.448, 0.155
11.060, -0.100, -0.500, -0.152, -0.451, 0.154
11.080, -0.100, -0.500, -0.154, -0.456, 0.153
11.100, -0.100, -0.500, -0.156, -0.461, 0.152
11.120, -0.100, -0.500, -0.158, -0.468, 0.150
11.140, -0.100, -0.500, -0.160, -0.475, 0.149
11.160, -0.100, -0.500, -0.163, -0.483, 0.149
11.180, -0.100, -0.500, -0.166, -0.491, 0.149
11.200, -0.100, -0.500, -0.170, -0.498, 0.150
11.220, -0.100, -0.500, -0.174, -0.506, 0.151
11.240, -0.100, -0.500, -0.179, -0.512, 0.151
11.260, -0.100, -0.500, -0.185, -0.518, 0.152
11.280, -0.100, -0.500, -0.190, -0.523, 0.153
11.300, -0.100, -0.500, -0.196, -0.527, 0.154
11.320, -0.100, -0.500, -0.201, -0.530, 0.155
11.340, -0.100, -0.500, -0.205, -0.531, 0.155
11.360, -0.100, -0.500, -0.209, -0.531, 0.156
11.380, -0.100, -0.500, -0.213, -0.530, 0.157
11.400, -0.100, -0.500, -0.217, -0.527, 0.159
11.420, -0.100, -0.500, -0.219, -0.524, 0.161
11.440, -0.100, -0.500, -0.221, -0.519, 0.163
11.460, -0.100, -0.500, -0.223, -0.514, 0.166
11.480, -0.100, -0.500, -0.224, -0.508, 0.169
11.500, -0.100, -0.500, -0.226, -0.501, 0.173
11.520, -0.100, -0.500, -0.228, -0.495, 0.179
11.540, -0.100, -0.500, -0.230, -0.488, 0.184
11.560, -0.100, -0.500, -0.230, -0.483, 0.185
11.580, -0.100, -0.500, -0.229, -0.479, 0.184
11.600, -0.100, -0.500, -0.229, -0.479, 0.181
11.620, -0.100, -0.500, -0.230, -0.481, 0.178
11.640, -0.100, -0.500, -0.232, -0.487, 0.175
11.660, -0.100, -0.500, -0.236, -0.494, 0.173
11.680, -0.100, -0.500, -0.240, -0.503, 0.173
11.700, -0.100, -0.500, -0.246, -0.512, 0.175
11.720, -0.100, -0.500, -0.252, -0.523, 0.177
11.740, -0.100, -0.500, -0.260, -0.534, 0.181
11.760, -0.100, -0.500, -0.268, -0.546, 0.185
11.780, -0.100, -0.500, -0.277, -0.559, 0.188
11.800, -0.100, -0.500, -0.285, -0.572, 0.190
11.820, -0.100, -0.500, -0.293, -0.585, 0.191
11.840, -0.100, -0.500, -0.299, -0.598, 0.191
11.860, -0.100, -0.500, -0.304, -0.610, 0.191
11.880, -0.100, -0.500, -0.309, -0.621, 0.189
11.900, -0.100, -0.500, -0.312, -0.631, 0.187
11.920, -0.100, -0.500, -0.314, -0.639, 0.183
11.940, -0.100, -0.500, -0.316, -0.645, 0.181
11.960, -0.100, -0.500, -0.316, -0.649, 0.180
11.980, -0.100, -0.500, -0.316, -0.652, 0.180
12.000, -0.100, -0.500, -0.316, -0.652, 0.180
14.040, 0.000, -0.500, 0.000, 0.000, 0.250
14.060, 0.000, -0.500, 0.001, 0.001, 0.238
14.080, 0.000, -0.500, 0.002, 0.001, 0.226
14.100, 0.000, -0.500, 0.003, 0.001, 0.215
14.120, 0.000, -0.500, 0.004, -0.001, 0.207
14.140, 0.000, -0.500, 0.003, -0.002, 0.200
14.160, 0.000, -0.500, 0.003, -0.004, 0.198
14.180, 0.000, -0.500, 0.002, -0.006, 0.200
14.200, 0.000, -0.500, 0.001, -0.009, 0.203
14.220, 0.000, -0.500, 0.000, -0.011, 0.207
14.240, 0.000, -0.500, 0.000, -0.013, 0.210
14.260, 0.000, -0.500, 0.000, -0.014, 0.214
14.280, 0.000, -0.500, 0.000, -0.016, 0.216
14.300, 0.000, -0.500, 0.000, -0.016, 0.213
14.320, 0.000, -0.500, 0.001, -0.016, 0.208
14.340, 0.000, -0.500, 0.001, -0.017, 0.201
14.360, 0.000, -0.500, 0.001, -0.019, 0.194
14.380, 0.000, -0.500, 0.001, -0.022, 0.187
14.400, 0.000, -0.500, 0.001, -0.027, 0.181
14.420, 0.000, -0.500, 0.000, -0.035, 0.176
14.440, 0.000, -0.500, 0.000, -0.044, 0.173
14.460, 0.000, -0.500, 0.000, -0.055, 0.172
14.480, 0.000, -0.500, 0.000, -0.068, 0.173
14.500, 0.000, -0.500, 0.000, -0.081, 0.173
14.520, 0.000, -0.500, 0.000, -0.095, 0.173
14.540, 0.000, -0.500, 0.000, -0.110, 0.172
14.560, 0.000, -0.500, 0.000, -0.124, 0.170
14.580, 0.000, -0.500, -0.000, -0.139, 0.166
14.600, 0.000, -0.500, -0.001, -0.151, 0.163
14.620, 0.000, -0.500, -0.001, -0.163, 0.159
14.640, 0.000, -0.500, -0.001, -0.172, 0.155
14.660, 0.000, -0.500, -0.002, -0.179, 0.151
14.680, 0.000, -0.500, -0.002, -0.184, 0.148
14.700, 0.000, -0.500, -0.003, -0.187, 0.146
14.720, 0.000, -0.500, -0.003, -0.189, 0.144
14.740, 0.000, -0.500, -0.004, -0.190, 0.144
14.760, 0.000, -0.500, -0.005, -0.190, 0.144
14.780, 0.000, -0.500, -0.006, -0.188, 0.145
14.800, 0.000, -0.500, -0.007, -0.186, 0.148
14.820, 0.000, -0.500, -0.007, -0.183, 0.153
14.840, 0.000, -0.500, -0.007, -0.179, 0.158
14.860, 0.000, -0.500, -0.007, -0.175, 0.163
14.880, 0.000, -0.500, -0.007, -0.171, 0.169
14.900, 0.000, -0.500, -0.007, -0.166, 0.175
14.920, 0.000, -0.500, -0.007, -0.161, 0.181
14.940, 0.000, -0.500, -0.007, -0.155, 0.187
14.960, 0.000, -0.500, -0.006, -0.150, 0.190
14.980, 0.000, -0.500, -0.005, -0.146, 0.191
15.000, 0.000, -0.500, -0.004, -0.143, 0.190
15.020, 0.000, -0.500, -0.003, -0.143, 0.188
15.040, 0.000, -0.500, -0.003, -0.145, 0.184
15.060, 0.000, -0.500, -0.002, -0.151, 0.179
15.080, 0.000, -0.500, -0.002, -0.159, 0.176
15.100, 0.000, -0.500, -0.002, -0.169, 0.174
15.120, 0.000, -0.500, -0.003, -0.180, 0.175
15.140, 0.000, -0.500, -0.003, -0.192, 0.178
15.160, 0.000, -0.500, -0.004, -0.204, 0.183
15.180, 0.000, -0.500, -0.004, -0.218, 0.187
15.200, 0.000, -0.500, -0.004, -0.233, 0.190
15.220, 0.000, -0.500, -0.004, -0.248, 0.192
15.240, 0.000, -0.500, -0.003, -0.263, 0.193
15.260, 0.000, -0.500, -0.003, -0.277, 0.193
15.280, 0.000, -0.500, -0.002, -0.291, 0.192
15.300, 0.000, -0.500, -0.002, -0.303, 0.190
15.320, 0.000, -0.500, -0.001, -0.314, 0.188
15.340, 0.000, -0.500, -0.001, -0.322, 0.186
15.360, 0.000, -0.500, -0.000, -0.328, 0.184
15.380, 0.000, -0.500, -0.000, -0.332, 0.183
15.400, 0.000, -0.500, 0.000, -0.335, 0.183
15.420, 0.000, -0.500, 0.000, -0.336, 0.183
15.440, 0.000, -0.500, 0.000, -0.335, 0.184
15.460, 0.000, -0.500, 0.000, -0.333, 0.186
15.480, 0.000, -0.500, 0.000, -0.330, 0.189
15.500, 0.000, -0.500, 0.000, -0.326, 0.192
15.520, 0.000, -0.500, 0.000, -0.321, 0.196
15.540, 0.000, -0.500, -0.000, -0.315, 0.200
15.560, 0.000, -0.500, -0.000, -0.308, 0.206
15.580, 0.000, -0.500, -0.001, -0.301, 0.212
15.600, 0.000, -0.500, -0.001, -0.294, 0.216
15.620, 0.000, -0.500, -0.002, -0.288, 0.216
15.640, 0.000, -0.500, -0.002, -0.282, 0.211
15.660, 0.000, -0.500, -0.003, -0.279, 0.203
