Time (s),kx,ky,posX,posY,posZ
2.000, -0.500, -0.500, 0.000, 0.000, 0.175
2.020, -0.500, -0.500, -0.000, 0.001, 0.163
2.040, -0.500, -0.500, -0.002, 0.001, 0.148
2.060, -0.500, -0.500, -0.004, 0.001, 0.129
2.080, -0.500, -0.500, -0.007, -0.000, 0.108
2.100, -0.500, -0.500, -0.011, -0.002, 0.091
2.120, -0.500, -0.500, -0.014, -0.004, 0.078
2.140, -0.500, -0.500, -0.019, -0.008, 0.072
2.160, -0.500, -0.500, -0.023, -0.012, 0.070
2.180, -0.500, -0.500, -0.026, -0.014, 0.074
2.200, -0.500, -0.500, -0.027, -0.017, 0.082
2.220, -0.500, -0.500, -0.027, -0.019, 0.090
2.240, -0.500, -0.500, -0.026, -0.020, 0.094
2.260, -0.500, -0.500, -0.025, -0.020, 0.093
2.280, -0.500, -0.500, -0.025, -0.023, 0.089
2.300, -0.500, -0.500, -0.025, -0.027, 0.084
2.320, -0.500, -0.500, -0.027, -0.035, 0.078
2.340, -0.500, -0.500, -0.033, -0.046, 0.074
2.360, -0.500, -0.500, -0.042, -0.059, 0.071
2.380, -0.500, -0.500, -0.053, -0.074, 0.068
2.400, -0.500, -0.500, -0.067, -0.090, 0.066
2.420, -0.500, -0.500, -0.080, -0.106, 0.064
2.440, -0.500, -0.500, -0.090, -0.122, 0.061
2.460, -0.500, -0.500, -0.099, -0.137, 0.057
2.480, -0.500, -0.500, -0.105, -0.150, 0.050
2.500, -0.500, -0.500, -0.108, -0.161, 0.042
2.520, -0.500, -0.500, -0.108, -0.169, 0.034
2.540, -0.500, -0.500, -0.107, -0.173, 0.032
2.560, -0.500, -0.500, -0.104, -0.174, 0.031
2.580, -0.500, -0.500, -0.101, -0.174, 0.031
2.600, -0.500, -0.500, -0.099, -0.173, 0.031
2.620, -0.500, -0.500, -0.098, -0.172, 0.033
2.640, -0.500, -0.500, -0.098, -0.170, 0.037
2.660, -0.500, -0.500, -0.097, -0.168, 0.040
2.680, -0.500, -0.500, -0.097, -0.165, 0.042
2.700, -0.500, -0.500, -0.097, -0.162, 0.044
2.720, -0.500, -0.500, -0.097, -0.159, 0.046
2.740, -0.500, -0.500, -0.097, -0.156, 0.047
2.760, -0.500, -0.500, -0.098, -0.152, 0.049
2.780, -0.500, -0.500, -0.098, -0.148, 0.050
2.800, -0.500, -0.500, -0.097, -0.145, 0.053
2.820, -0.500, -0.500, -0.097, -0.142, 0.056
2.840, -0.500, -0.500, -0.096, -0.138, 0.061
2.860, -0.500, -0.500, -0.094, -0.134, 0.066
2.880, -0.500, -0.500, -0.092, -0.130, 0.071
2.900, -0.500, -0.500, -0.091, -0.124, 0.071
2.920, -0.500, -0.500, -0.092, -0.118, 0.068
2.940, -0.500, -0.500, -0.097, -0.113, 0.063
2.960, -0.500, -0.500, -0.104, -0.111, 0.057
2.980, -0.500, -0.500, -0.112, -0.112, 0.053
3.000, -0.500, -0.500, -0.119, -0.114, 0.052
3.020, -0.500, -0.500, -0.126, -0.117, 0.054
3.040, -0.500, -0.500, -0.131, -0.120, 0.060
3.060, -0.500, -0.500, -0.137, -0.124, 0.068
3.080, -0.500, -0.500, -0.143, -0.127, 0.078
3.100, -0.500, -0.500, -0.150, -0.131, 0.088
3.120, -0.500, -0.500, -0.159, -0.134, 0.097
3.140, -0.500, -0.500, -0.169, -0.139, 0.105
3.160, -0.500, -0.500, -0.180, -0.144, 0.112
3.180, -0.500, -0.500, -0.192, -0.149, 0.117
3.200, -0.500, -0.500, -0.203, -0.156, 0.121
3.220, -0.500, -0.500, -0.214, -0.163, 0.124
3.240, -0.500, -0.500, -0.223, -0.171, 0.126
3.260, -0.500, -0.500, -0.232, -0.178, 0.128
3.280, -0.500, -0.500, -0.239, -0.185, 0.129
3.300, -0.500, -0.500, -0.246, -0.192, 0.129
3.320, -0.500, -0.500, -0.251, -0.198, 0.129
3.340, -0.500, -0.500, -0.255, -0.203, 0.128
3.360, -0.500, -0.500, -0.259, -0.207, 0.126
3.380, -0.500, -0.500, -0.263, -0.211, 0.124
3.400, -0.500, -0.500, -0.266, -0.214, 0.121
3.420, -0.500, -0.500, -0.270, -0.217, 0.118
3.440, -0.500, -0.500, -0.273, -0.220, 0.114
3.460, -0.500, -0.500, -0.277, -0.224, 0.111
3.480, -0.500, -0.500, -0.280, -0.228, 0.108
3.500, -0.500, -0.500, -0.283, -0.233, 0.104
3.520, -0.500, -0.500, -0.285, -0.239, 0.102
3.540, -0.500, -0.500, -0.285, -0.243, 0.104
3.560, -0.500, -0.500, -0.285, -0.248, 0.104
3.580, -0.500, -0.500, -0.286, -0.253, 0.099
3.600, -0.500, -0.500, -0.288, -0.258, 0.090
3.620, -0.500, -0.500, -0.293, -0.265, 0.081
3.640, -0.500, -0.500, -0.300, -0.273, 0.073
3.660, -0.500, -0.500, -0.309, -0.283, 0.067
3.680, -0.500, -0.500, -0.321, -0.295, 0.062
3.700, -0.500, -0.500, -0.334, -0.308, 0.058
3.720, -0.500, -0.500, -0.346, -0.321, 0.055
3.740, -0.500, -0.500, -0.357, -0.333, 0.053
3.760, -0.500, -0.500, -0.365, -0.343, 0.051
3.780, -0.500, -0.500, -0.370, -0.351, 0.048
3.800, -0.500, -0.500, -0.375, -0.357, 0.044
3.820, -0.500, -0.500, -0.377, -0.360, 0.040
3.840, -0.500, -0.500, -0.377, -0.362, 0.038
3.860, -0.500, -0.500, -0.379, -0.362, 0.036
3.880, -0.500, -0.500, -0.383, -0.361, 0.035
3.900, -0.500, -0.500, -0.387, -0.358, 0.033
3.920, -0.500, -0.500, -0.388, -0.355, 0.035
3.940, -0.500, -0.500, -0.388, -0.352, 0.037
3.960, -0.500, -0.500, -0.389, -0.348, 0.040
3.980, -0.500, -0.500, -0.389, -0.344, 0.043
4.000, -0.500, -0.500, -0.389, -0.340, 0.046
4.020, -0.500, -0.500, -0.389, -0.336, 0.049
4.040, -0.500, -0.500, -0.389, -0.333, 0.052
4.060, -0.500, -0.500, -0.388, -0.330, 0.054
4.080, -0.500, -0.500, -0.387, -0.328, 0.057
4.100, -0.500, -0.500, -0.386, -0.326, 0.060
4.120, -0.500, -0.500, -0.385, -0.324, 0.064
4.140, -0.500, -0.500, -0.384, -0.323, 0.068
4.160, -0.500, -0.500, -0.382, -0.321, 0.072
4.180, -0.500, -0.500, -0.379, -0.318, 0.078
4.200, -0.500, -0.500, -0.376, -0.314, 0.080
4.220, -0.500, -0.500, -0.376, -0.310, 0.080
4.240, -0.500, -0.500, -0.379, -0.308, 0.078
4.260, -0.500, -0.500, -0.386, -0.308, 0.075
4.280, -0.500, -0.500, -0.394, -0.310, 0.073
4.300, -0.500, -0.500, -0.403, -0.314, 0.075
4.320, -0.500, -0.500, -0.411, -0.320, 0.080
4.340, -0.500, -0.500, -0.418, -0.327, 0.088
4.360, -0.500, -0.500, -0.425, -0.334, 0.097
4.380, -0.500, -0.500, -0.432, -0.342, 0.105
4.400, -0.500, -0.500, -0.439, -0.351, 0.113
4.420, -0.500, -0.500, -0.447, -0.359, 0.119
4.440, -0.500, -0.500, -0.454, -0.368, 0.124
4.460, -0.500, -0.500, -0.462, -0.377, 0.126
4.480, -0.500, -0.500, -0.470, -0.385, 0.128
4.500, -0.500, -0.500, -0.477, -0.393, 0.129
4.520, -0.500, -0.500, -0.484, -0.399, 0.130
4.540, -0.500, -0.500, -0.490, -0.405, 0.131
4.560, -0.500, -0.500, -0.496, -0.410, 0.131
4.580, -0.500, -0.500, -0.501, -0.413, 0.130
4.600, -0.500, -0.500, -0.505, -0.416, 0.130
4.620, -0.500, -0.500, -0.509, -0.417, 0.128
4.640, -0.500, -0.500, -0.512, -0.418, 0.127
4.660, -0.500, -0.500, -0.514, -0.419, 0.124
4.680, -0.500, -0.500, -0.517, -0.420, 0.121
4.700, -0.500, -0.500, -0.519, -0.421, 0.118
4.720, -0.500, -0.500, -0.521, -0.422, 0.114
4.740, -0.500, -0.500, -0.524, -0.424, 0.110
4.760, -0.500, -0.500, -0.526, -0.428, 0.106
4.780, -0.500, -0.500, -0.529, -0.432, 0.102
4.800, -0.500, -0.500, -0.531, -0.438, 0.098
4.820, -0.500, -0.500, -0.531, -0.442, 0.103
4.840, -0.500, -0.500, -0.530, -0.447, 0.109
4.860, -0.500, -0.500, -0.529, -0.452, 0.111
4.880, -0.500, -0.500, -0.527, -0.457, 0.108
4.900, -0.500, -0.500, -0.528, -0.463, 0.100
4.920, -0.500, -0.500, -0.530, -0.471, 0.091
4.940, -0.500, -0.500, -0.534, -0.481, 0.082
4.960, -0.500, -0.500, -0.541, -0.494, 0.076
4.980, -0.500, -0.500, -0.551, -0.509, 0.070
5.000, -0.500, -0.500, -0.564, -0.525, 0.066
5.020, -0.500, -0.500, -0.576, -0.542, 0.063
5.040, -0.500, -0.500, -0.585, -0.557, 0.061
5.060, -0.500, -0.500, -0.592, -0.569, 0.059
5.080, -0.500, -0.500, -0.598, -0.579, 0.057
5.100, -0.500, -0.500, -0.603, -0.585, 0.053
5.120, -0.500, -0.500, -0.608, -0.589, 0.048
5.140, -0.500, -0.500, -0.615, -0.590, 0.044
5.160, -0.500, -0.500, -0.622, -0.590, 0.039
5.180, -0.500, -0.500, -0.627, -0.588, 0.035
5.200, -0.500, -0.500, -0.629, -0.587, 0.034
5.220, -0.500, -0.500, -0.632, -0.585, 0.033
5.240, -0.500, -0.500, -0.636, -0.582, 0.034
5.260, -0.500, -0.500, -0.637, -0.580, 0.035
5.280, -0.500, -0.500, -0.638, -0.577, 0.038
5.300, -0.500, -0.500, -0.637, -0.573, 0.041
5.320, -0.500, -0.500, -0.636, -0.570, 0.044
5.340, -0.500, -0.500, -0.635, -0.566, 0.047
5.360, -0.500, -0.500, -0.635, -0.563, 0.050
5.380, -0.500, -0.500, -0.634, -0.561, 0.053
5.400, -0.500, -0.500, -0.633, -0.559, 0.056
5.420, -0.500, -0.500, -0.632, -0.557, 0.059
5.440, -0.500, -0.500, -0.631, -0.555, 0.063
5.460, -0.500, -0.500, -0.629, -0.553, 0.067
5.480, -0.500, -0.500, -0.627, -0.551, 0.072
5.500, -0.500, -0.500, -0.624, -0.547, 0.076
5.520, -0.500, -0.500, -0.622, -0.543, 0.078
5.540, -0.500, -0.500, -0.623, -0.539, 0.076
5.560, -0.500, -0.500, -0.627, -0.537, 0.072
5.580, -0.500, -0.500, -0.636, -0.538, 0.069
5.600, -0.500, -0.500, -0.646, -0.542, 0.067
5.620, -0.500, -0.500, -0.656, -0.547, 0.069
5.640, -0.500, -0.500, -0.665, -0.554, 0.074
5.660, -0.500, -0.500, -0.672, -0.562, 0.082
5.680, -0.500, -0.500, -0.679, -0.570, 0.092
5.700, -0.500, -0.500, -0.686, -0.578, 0.101
5.720, -0.500, -0.500, -0.693, -0.587, 0.109
5.740, -0.500, -0.500, -0.700, -0.595, 0.114
5.760, -0.500, -0.500, -0.707, -0.604, 0.118
5.780, -0.500, -0.500, -0.714, -0.612, 0.121
5.800, -0.500, -0.500, -0.720, -0.620, 0.122
5.820, -0.500, -0.500, -0.726, -0.627, 0.123
5.840, -0.500, -0.500, -0.732, -0.633, 0.124
5.860, -0.500, -0.500, -0.737, -0.639, 0.124
5.880, -0.500, -0.500, -0.741, -0.643, 0.123
5.900, -0.500, -0.500, -0.745, -0.646, 0.122
5.920, -0.500, -0.500, -0.749, -0.649, 0.121
5.940, -0.500, -0.500, -0.752, -0.650, 0.120
5.960, -0.500, -0.500, -0.754, -0.652, 0.117
5.980, -0.500, -0.500, -0.756, -0.653, 0.114
8.020, -0.400, -0.500, 0.000, 0.000, 0.175
8.040, -0.400, -0.500, -0.000, 0.001, 0.162
8.060, -0.400, -0.500, -0.002, 0.001, 0.148
8.080, -0.400, -0.500, -0.005, 0.000, 0.129
8.100, -0.400, -0.500, -0.007, -0.000, 0.107
8.120, -0.400, -0.500, -0.011, -0.002, 0.090
8.140, -0.400, -0.500, -0.014, -0.005, 0.077
8.160, -0.400, -0.500, -0.018, -0.009, 0.070
8.180, -0.400, -0.500, -0.023, -0.013, 0.068
8.200, -0.400, -0.500, -0.026, -0.016, 0.070
8.220, -0.400, -0.500, -0.027, -0.019, 0.076
8.240, -0.400, -0.500, -0.027, -0.021, 0.083
8.260, -0.400, -0.500, -0.026, -0.022, 0.091
8.280, -0.400, -0.500, -0.025, -0.023, 0.094
8.300, -0.400, -0.500, -0.024, -0.023, 0.092
8.320, -0.400, -0.500, -0.023, -0.024, 0.088
8.340, -0.400, -0.500, -0.022, -0.028, 0.083
8.360, -0.400, -0.500, -0.022, -0.035, 0.078
8.380, -0.400, -0.500, -0.026, -0.045, 0.073
8.400, -0.400, -0.500, -0.033, -0.058, 0.070
8.420, -0.400, -0.500, -0.042, -0.072, 0.067
8.440, -0.400, -0.500, -0.053, -0.088, 0.065
8.460, -0.400, -0.500, -0.065, -0.104, 0.063
8.480, -0.400, -0.500, -0.075, -0.119, 0.061
8.500, -0.400, -0.500, -0.082, -0.134, 0.057
8.520, -0.400, -0.500, -0.087, -0.148, 0.051
8.540, -0.400, -0.500, -0.090, -0.161, 0.044
8.560, -0.400, -0.500, -0.091, -0.171, 0.035
8.580, -0.400, -0.500, -0.089, -0.178, 0.029
8.600, -0.400, -0.500, -0.087, -0.181, 0.030
8.620, -0.400, -0.500, -0.083, -0.182, 0.031
8.640, -0.400, -0.500, -0.079, -0.181, 0.031
8.660, -0.400, -0.500, -0.078, -0.181, 0.033
8.680, -0.400, -0.500, -0.078, -0.180, 0.036
8.700, -0.400, -0.500, -0.077, -0.178, 0.039
8.720, -0.400, -0.500, -0.076, -0.174, 0.041
8.740, -0.400, -0.500, -0.075, -0.170, 0.042
8.760, -0.400, -0.500, -0.075, -0.167, 0.044
8.780, -0.400, -0.500, -0.074, -0.163, 0.046
8.800, -0.400, -0.500, -0.074, -0.160, 0.048
8.820, -0.400, -0.500, -0.074, -0.157, 0.051
8.840, -0.400, -0.500, -0.074, -0.154, 0.054
8.860, -0.400, -0.500, -0.074, -0.151, 0.058
8.880, -0.400, -0.500, -0.072, -0.149, 0.063
8.900, -0.400, -0.500, -0.071, -0.145, 0.069
8.920, -0.400, -0.500, -0.069, -0.141, 0.073
8.940, -0.400, -0.500, -0.068, -0.135, 0.074
8.960, -0.400, -0.500, -0.070, -0.129, 0.072
8.980, -0.400, -0.500, -0.075, -0.125, 0.066
9.000, -0.400, -0.500, -0.081, -0.123, 0.061
9.020, -0.400, -0.500, -0.087, -0.124, 0.057
9.040, -0.400, -0.500, -0.092, -0.126, 0.055
9.060, -0.400, -0.500, -0.095, -0.130, 0.057
9.080, -0.400, -0.500, -0.098, -0.134, 0.062
9.100, -0.400, -0.500, -0.100, -0.138, 0.069
9.120, -0.400, -0.500, -0.103, -0.142, 0.077
9.140, -0.400, -0.500, -0.106, -0.145, 0.085
9.160, -0.400, -0.500, -0.110, -0.149, 0.093
9.180, -0.400, -0.500, -0.116, -0.152, 0.099
9.200, -0.400, -0.500, -0.122, -0.155, 0.104
9.220, -0.400, -0.500, -0.129, -0.157, 0.109
9.240, -0.400, -0.500, -0.136, -0.160, 0.112
9.260, -0.400, -0.500, -0.143, -0.162, 0.114
9.280, -0.400, -0.500, -0.149, -0.164, 0.116
9.300, -0.400, -0.500, -0.154, -0.165, 0.117
9.320, -0.400, -0.500, -0.158, -0.167, 0.117
9.340, -0.400, -0.500, -0.161, -0.168, 0.117
9.360, -0.400, -0.500, -0.163, -0.168, 0.116
9.380, -0.400, -0.500, -0.164, -0.168, 0.114
9.400, -0.400, -0.500, -0.165, -0.169, 0.113
9.420, -0.400, -0.500, -0.166, -0.169, 0.110
9.440, -0.400, -0.500, -0.168, -0.168, 0.108
9.460, -0.400, -0.500, -0.169, -0.168, 0.105
9.480, -0.400, -0.500, -0.171, -0.169, 0.102
9.500, -0.400, -0.500, -0.172, -0.169, 0.099
9.520, -0.400, -0.500, -0.174, -0.170, 0.097
9.540, -0.400, -0.500, -0.175, -0.171, 0.094
9.560, -0.400, -0.500, -0.176, -0.172, 0.092
9.580, -0.400, -0.500, -0.175, -0.174, 0.087
9.600, -0.400, -0.500, -0.175, -0.177, 0.082
9.620, -0.400, -0.500, -0.175, -0.181, 0.076
9.640, -0.400, -0.500, -0.175, -0.187, 0.068
9.660, -0.400, -0.500, -0.177, -0.194, 0.059
9.680, -0.400, -0.500, -0.180, -0.202, 0.051
9.700, -0.400, -0.500, -0.184, -0.210, 0.044
9.720, -0.400, -0.500, -0.188, -0.218, 0.039
9.740, -0.400, -0.500, -0.191, -0.226, 0.036
9.760, -0.400, -0.500, -0.193, -0.232, 0.033
9.780, -0.400, -0.500, -0.192, -0.236, 0.032
9.800, -0.400, -0.500, -0.191, -0.237, 0.034
9.820, -0.400, -0.500, -0.191, -0.237, 0.036
9.840, -0.400, -0.500, -0.192, -0.236, 0.038
9.860, -0.400, -0.500, -0.192, -0.234, 0.038
9.880, -0.400, -0.500, -0.193, -0.232, 0.039
9.900, -0.400, -0.500, -0.194, -0.230, 0.039
9.920, -0.400, -0.500, -0.194, -0.227, 0.040
9.940, -0.400, -0.500, -0.194, -0.225, 0.041
9.960, -0.400, -0.500, -0.194, -0.223, 0.043
9.980, -0.400, -0.500, -0.193, -0.220, 0.045
10.000, -0.400, -0.500, -0.193, -0.218, 0.049
10.020, -0.400, -0.500, -0.192, -0.216, 0.052
10.040, -0.400, -0.500, -0.192, -0.214, 0.056
10.060, -0.400, -0.500, -0.191, -0.212, 0.059
10.080, -0.400, -0.500, -0.191, -0.210, 0.063
10.100, -0.400, -0.500, -0.190, -0.208, 0.065
10.120, -0.400, -0.500, -0.190, -0.207, 0.068
10.140, -0.400, -0.500, -0.190, -0.205, 0.071
10.160, -0.400, -0.500, -0.189, -0.202, 0.074
10.180, -0.400, -0.500, -0.189, -0.200, 0.077
10.200, -0.400, -0.500, -0.188, -0.197, 0.082
10.220, -0.400, -0.500, -0.187, -0.194, 0.086
10.240, -0.400, -0.500, -0.187, -0.190, 0.089
10.260, -0.400, -0.500, -0.187, -0.186, 0.088
10.280, -0.400, -0.500, -0.189, -0.183, 0.086
10.300, -0.400, -0.500, -0.193, -0.181, 0.085
10.320, -0.400, -0.500, -0.198, -0.182, 0.085
10.340, -0.400, -0.500, -0.203, -0.185, 0.085
10.360, -0.400, -0.500, -0.208, -0.190, 0.086
10.380, -0.400, -0.500, -0.211, -0.196, 0.089
10.400, -0.400, -0.500, -0.215, -0.204, 0.093
10.420, -0.400, -0.500, -0.218, -0.212, 0.097
10.440, -0.400, -0.500, -0.221, -0.222, 0.102
10.460, -0.400, -0.500, -0.225, -0.232, 0.106
10.480, -0.400, -0.500, -0.229, -0.242, 0.110
10.500, -0.400, -0.500, -0.234, -0.253, 0.113
10.520, -0.400, -0.500, -0.238, -0.264, 0.116
10.540, -0.400, -0.500, -0.243, -0.275, 0.117
10.560, -0.400, -0.500, -0.248, -0.285, 0.118
10.580, -0.400, -0.500, -0.252, -0.295, 0.118
10.600, -0.400, -0.500, -0.256, -0.305, 0.117
10.620, -0.400, -0.500, -0.260, -0.313, 0.116
10.640, -0.400, -0.500, -0.263, -0.321, 0.114
10.660, -0.400, -0.500, -0.266, -0.328, 0.112
10.680, -0.400, -0.500, -0.269, -0.333, 0.109
10.700, -0.400, -0.500, -0.271, -0.339, 0.105
10.720, -0.400, -0.500, -0.274, -0.343, 0.101
10.740, -0.400, -0.500, -0.278, -0.348, 0.096
10.760, -0.400, -0.500, -0.281, -0.353, 0.091
10.780, -0.400, -0.500, -0.285, -0.358, 0.085
10.800, -0.400, -0.500, -0.288, -0.363, 0.079
10.820, -0.400, -0.500, -0.291, -0.367, 0.079
10.840, -0.400, -0.500, -0.292, -0.370, 0.083
10.860, -0.400, -0.500, -0.293, -0.372, 0.089
10.880, -0.400, -0.500, -0.294, -0.371, 0.096
10.900, -0.400, -0.500, -0.294, -0.369, 0.100
10.920, -0.400, -0.500, -0.294, -0.365, 0.099
10.940, -0.400, -0.500, -0.293, -0.362, 0.095
10.960, -0.400, -0.500, -0.293, -0.360, 0.089
10.980, -0.400, -0.500, -0.294, -0.362, 0.083
11.000, -0.400, -0.500, -0.299, -0.367, 0.077
11.020, -0.400, -0.500, -0.307, -0.375, 0.074
11.040, -0.400, -0.500, -0.318, -0.385, 0.073
11.060, -0.400, -0.500, -0.332, -0.397, 0.074
11.080, -0.400, -0.500, -0.347, -0.410, 0.075
11.100, -0.400, -0.500, -0.362, -0.425, 0.077
11.120, -0.400, -0.500, -0.376, -0.439, 0.077
11.140, -0.400, -0.500, -0.388, -0.454, 0.075
11.160, -0.400, -0.500, -0.397, -0.468, 0.071
11.180, -0.400, -0.500, -0.404, -0.480, 0.065
11.200, -0.400, -0.500, -0.409, -0.490, 0.058
11.220, -0.400, -0.500, -0.410, -0.497, 0.051
11.240, -0.400, -0.500, -0.406, -0.503, 0.047
11.260, -0.400, -0.500, -0.400, -0.506, 0.044
11.280, -0.400, -0.500, -0.394, -0.508, 0.041
11.300, -0.400, -0.500, -0.389, -0.510, 0.039
11.320, -0.400, -0.500, -0.385, -0.512, 0.041
11.340, -0.400, -0.500, -0.379, -0.513, 0.042
11.360, -0.400, -0.500, -0.372, -0.513, 0.045
11.380, -0.400, -0.500, -0.366, -0.511, 0.047
11.400, -0.400, -0.500, -0.361, -0.509, 0.049
11.420, -0.400, -0.500, -0.358, -0.506, 0.052
11.440, -0.400, -0.500, -0.357, -0.502, 0.056
11.460, -0.400, -0.500, -0.356, -0.498, 0.060
11.480, -0.400, -0.500, -0.356, -0.494, 0.064
11.500, -0.400, -0.500, -0.357, -0.489, 0.070
11.520, -0.400, -0.500, -0.357, -0.484, 0.076
11.540, -0.400, -0.500, -0.357, -0.478, 0.081
11.560, -0.400, -0.500, -0.358, -0.470, 0.082
11.580, -0.400, -0.500, -0.361, -0.461, 0.079
11.600, -0.400, -0.500, -0.367, -0.454, 0.072
11.620, -0.400, -0.500, -0.374, -0.449, 0.065
11.640, -0.400, -0.500, -0.382, -0.446, 0.058
11.660, -0.400, -0.500, -0.388, -0.445, 0.055
11.680, -0.400, -0.500, -0.393, -0.445, 0.054
11.700, -0.400, -0.500, -0.398, -0.446, 0.057
11.720, -0.400, -0.500, -0.403, -0.448, 0.063
11.740, -0.400, -0.500, -0.407, -0.450, 0.070
11.760, -0.400, -0.500, -0.412, -0.452, 0.078
11.780, -0.400, -0.500, -0.417, -0.454, 0.086
11.800, -0.400, -0.500, -0.423, -0.456, 0.093
11.820, -0.400, -0.500, -0.430, -0.458, 0.099
11.840, -0.400, -0.500, -0.437, -0.461, 0.104
11.860, -0.400, -0.500, -0.444, -0.463, 0.108
11.880, -0.400, -0.500, -0.452, -0.466, 0.111
11.900, -0.400, -0.500, -0.458, -0.469, 0.113
11.920, -0.400, -0.500, -0.464, -0.471, 0.115
11.940, -0.400, -0.500, -0.469, -0.474, 0.116
11.960, -0.400, -0.500, -0.472, -0.476, 0.116
11.980, -0.400, -0.500, -0.474, -0.479, 0.116
12.000, -0.400, -0.500, -0.476, -0.481, 0.116
14.040, -0.300, -0.500, 0.000, 0.000, 0.175
14.060, -0.300, -0.500, -0.001, 0.000, 0.163
14.080, -0.300, -0.500, -0.003, 0.001, 0.148
14.100, -0.300, -0.500, -0.005, 0.000, 0.129
14.120, -0.300, -0.500, -0.007, -0.000, 0.107
14.140, -0.300, -0.500, -0.011, -0.002, 0.090
14.160, -0.300, -0.500, -0.013, -0.005, 0.077
14.180, -0.300, -0.500, -0.016, -0.008, 0.070
14.200, -0.300, -0.500, -0.020, -0.012, 0.068
14.220, -0.300, -0.500, -0.022, -0.015, 0.071
14.240, -0.300, -0.500, -0.023, -0.018, 0.077
14.260, -0.300, -0.500, -0.023, -0.020, 0.085
14.280, -0.300, -0.500, -0.023, -0.021, 0.092
14.300, -0.300, -0.500, -0.022, -0.021, 0.095
14.320, -0.300, -0.500, -0.020, -0.021, 0.093
14.340, -0.300, -0.500, -0.018, -0.022, 0.088
14.360, -0.300, -0.500, -0.016, -0.026, 0.083
14.380, -0.300, -0.500, -0.015, -0.033, 0.078
14.400, -0.300, -0.500, -0.017, -0.043, 0.073
14.420, -0.300, -0.500, -0.022, -0.055, 0.070
14.440, -0.300, -0.500, -0.029, -0.068, 0.067
14.460, -0.300, -0.500, -0.037, -0.083, 0.066
14.480, -0.300, -0.500, -0.046, -0.099, 0.064
14.500, -0.300, -0.500, -0.054, -0.115, 0.061
14.520, -0.300, -0.500, -0.061, -0.131, 0.057
14.540, -0.300, -0.500, -0.066, -0.146, 0.051
14.560, -0.300, -0.500, -0.068, -0.159, 0.044
14.580, -0.300, -0.500, -0.067, -0.170, 0.037
14.600, -0.300, -0.500, -0.064, -0.179, 0.031
14.620, -0.300, -0.500, -0.061, -0.183, 0.032
14.640, -0.300, -0.500, -0.057, -0.182, 0.036
14.660, -0.300, -0.500, -0.053, -0.180, 0.039
14.680, -0.300, -0.500, -0.049, -0.176, 0.040
14.700, -0.300, -0.500, -0.046, -0.172, 0.041
14.720, -0.300, -0.500, -0.044, -0.168, 0.042
14.740, -0.300, -0.500, -0.043, -0.164, 0.043
14.760, -0.300, -0.500, -0.044, -0.161, 0.045
14.780, -0.300, -0.500, -0.045, -0.158, 0.047
14.800, -0.300, -0.500, -0.046, -0.155, 0.050
14.820, -0.300, -0.500, -0.047, -0.153, 0.053
14.840, -0.300, -0.500, -0.047, -0.151, 0.057
14.860, -0.300, -0.500, -0.047, -0.148, 0.061
14.880, -0.300, -0.500, -0.047, -0.146, 0.065
14.900, -0.300, -0.500, -0.046, -0.143, 0.071
14.920, -0.300, -0.500, -0.045, -0.140, 0.077
14.940, -0.300, -0.500, -0.044, -0.135, 0.081
14.960, -0.300, -0.500, -0.043, -0.129, 0.082
14.980, -0.300, -0.500, -0.045, -0.123, 0.079
15.000, -0.300, -0.500, -0.049, -0.118, 0.073
15.020, -0.300, -0.500, -0.054, -0.115, 0.067
15.040, -0.300, -0.500, -0.059, -0.115, 0.063
15.060, -0.300, -0.500, -0.062, -0.115, 0.061
15.080, -0.300, -0.500, -0.064, -0.116, 0.061
15.100, -0.300, -0.500, -0.066, -0.118, 0.065
15.120, -0.300, -0.500, -0.067, -0.120, 0.070
15.140, -0.300, -0.500, -0.069, -0.123, 0.077
15.160, -0.300, -0.500, -0.071, -0.125, 0.083
15.180, -0.300, -0.500, -0.073, -0.128, 0.090
15.200, -0.300, -0.500, -0.076, -0.131, 0.095
15.220, -0.300, -0.500, -0.079, -0.134, 0.100
15.240, -0.300, -0.500, -0.082, -0.137, 0.104
15.260, -0.300, -0.500, -0.086, -0.141, 0.107
15.280, -0.300, -0.500, -0.089, -0.144, 0.109
15.300, -0.300, -0.500, -0.092, -0.147, 0.111
15.320, -0.300, -0.500, -0.095, -0.151, 0.113
15.340, -0.300, -0.500, -0.098, -0.154, 0.114
15.360, -0.300, -0.500, -0.100, -0.156, 0.114
15.380, -0.300, -0.500, -0.102, -0.158, 0.114
15.400, -0.300, -0.500, -0.103, -0.160, 0.113
15.420, -0.300, -0.500, -0.105, -0.160, 0.112
15.440, -0.300, -0.500, -0.106, -0.161, 0.111
15.460, -0.300, -0.500, -0.108, -0.161, 0.109
15.480, -0.300, -0.500, -0.109, -0.161, 0.107
15.500, -0.300, -0.500, -0.110, -0.160, 0.105
15.520, -0.300, -0.500, -0.112, -0.160, 0.103
15.540, -0.300, -0.500, -0.113, -0.160, 0.101
15.560, -0.300, -0.500, -0.114, -0.159, 0.099
15.580, -0.300, -0.500, -0.115, -0.160, 0.097
15.600, -0.300, -0.500, -0.116, -0.161, 0.093
15.620, -0.300, -0.500, -0.117, -0.162, 0.084
15.640, -0.300, -0.500, -0.118, -0.165, 0.073
15.660, -0.300, -0.500, -0.120, -0.169, 0.063
