Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X R1,Body Vel Y R1,Body Vel Z R1,Body Vel X R2,Body Vel Y R2,Body Vel Z R2,Body Vel X L1,Body Vel Y L1,Body Vel Z L1,Body Vel X L2,Body Vel Y L2,Body Vel Z L2
6.07,2.825,0.075,-0.861,2.888,-0.241,1.08,0.358,0.035,0.615,0.317,-0.242,-0.781,-0.597,-0.152,0.021,-0.595,0.205,0.066,-0.319,-0.152,0.009,-0.317,0.205,0.054
6.08,2.752,-0.041,-0.692,2.752,-0.132,0.997,0.337,-0.067,0.718,0.307,-0.124,-0.818,-0.592,-0.149,0.042,-0.589,0.196,0.043,-0.324,-0.151,0.03,-0.322,0.193,0.031
6.09,2.635,-0.147,-0.523,2.58,-0.017,0.884,0.319,-0.167,0.803,0.299,-0.005,-0.847,-0.579,-0.142,0.06,-0.575,0.182,0.017,-0.326,-0.146,0.05,-0.323,0.178,0.006
6.1,2.488,-0.24,-0.362,2.388,0.097,0.752,0.308,-0.261,0.868,0.296,0.11,-0.866,-0.56,-0.134,0.075,-0.557,0.167,-0.009,-0.327,-0.139,0.066,-0.324,0.162,-0.018
6.11,2.323,-0.318,-0.214,2.188,0.206,0.609,0.304,-0.345,0.912,0.3,0.216,-0.875,-0.539,-0.124,0.085,-0.536,0.151,-0.035,-0.326,-0.13,0.08,-0.323,0.144,-0.041
6.12,2.147,-0.381,-0.081,1.99,0.306,0.465,0.308,-0.415,0.936,0.311,0.31,-0.874,-0.515,-0.113,0.092,-0.512,0.134,-0.059,-0.324,-0.12,0.09,-0.321,0.127,-0.061
6.13,1.969,-0.428,0.034,1.799,0.393,0.325,0.319,-0.472,0.943,0.329,0.391,-0.863,-0.49,-0.102,0.095,-0.488,0.117,-0.081,-0.321,-0.109,0.097,-0.318,0.11,-0.08
6.14,1.793,-0.46,0.132,1.62,0.467,0.194,0.335,-0.513,0.932,0.352,0.458,-0.844,-0.465,-0.09,0.096,-0.463,0.1,-0.1,-0.317,-0.097,0.101,-0.315,0.094,-0.095
6.15,1.623,-0.48,0.213,1.454,0.528,0.076,0.356,-0.541,0.909,0.379,0.511,-0.816,-0.44,-0.079,0.095,-0.437,0.085,-0.116,-0.313,-0.085,0.103,-0.31,0.078,-0.108
6.16,1.463,-0.487,0.279,1.302,0.575,-0.027,0.377,-0.556,0.874,0.407,0.551,-0.782,-0.415,-0.068,0.092,-0.412,0.07,-0.129,-0.308,-0.073,0.102,-0.305,0.065,-0.118
6.17,1.312,-0.485,0.33,1.165,0.608,-0.114,0.399,-0.559,0.83,0.436,0.579,-0.743,-0.391,-0.057,0.087,-0.388,0.057,-0.138,-0.302,-0.062,0.1,-0.299,0.052,-0.125
6.18,1.174,-0.475,0.367,1.041,0.629,-0.186,0.419,-0.553,0.781,0.461,0.596,-0.7,-0.367,-0.047,0.081,-0.364,0.046,-0.144,-0.295,-0.052,0.096,-0.292,0.042,-0.13
6.19,1.047,-0.458,0.393,0.931,0.639,-0.241,0.436,-0.538,0.726,0.483,0.603,-0.656,-0.343,-0.038,0.075,-0.34,0.036,-0.148,-0.286,-0.042,0.09,-0.283,0.032,-0.133
6.2,0.931,-0.435,0.408,0.832,0.639,-0.283,0.448,-0.516,0.669,0.499,0.601,-0.61,-0.321,-0.03,0.068,-0.317,0.027,-0.149,-0.277,-0.033,0.084,-0.273,0.024,-0.134
6.21,0.827,-0.409,0.414,0.744,0.63,-0.311,0.456,-0.488,0.612,0.509,0.592,-0.564,-0.299,-0.023,0.062,-0.295,0.02,-0.148,-0.266,-0.025,0.077,-0.262,0.018,-0.133
6.22,0.733,-0.381,0.412,0.665,0.613,-0.327,0.458,-0.457,0.554,0.513,0.576,-0.518,-0.277,-0.017,0.055,-0.273,0.014,-0.145,-0.254,-0.018,0.07,-0.25,0.012,-0.13
6.23,0.649,-0.35,0.403,0.594,0.591,-0.334,0.455,-0.423,0.498,0.51,0.555,-0.474,-0.256,-0.011,0.048,-0.252,0.009,-0.14,-0.241,-0.012,0.062,-0.237,0.008,-0.126
6.24,0.573,-0.319,0.389,0.53,0.564,-0.333,0.447,-0.387,0.443,0.501,0.53,-0.432,-0.235,-0.007,0.042,-0.232,0.005,-0.134,-0.227,-0.008,0.055,-0.223,0.005,-0.121
6.25,0.506,-0.287,0.37,0.473,0.532,-0.325,0.433,-0.351,0.392,0.486,0.501,-0.391,-0.215,-0.003,0.036,-0.212,0.002,-0.127,-0.212,-0.004,0.048,-0.208,0.002,-0.115
6.26,0.444,-0.256,0.347,0.42,0.498,-0.311,0.415,-0.315,0.343,0.466,0.469,-0.353,-0.196,0,0.03,-0.192,0,-0.119,-0.196,0,0.042,-0.193,0,-0.108
6.27,0.389,-0.226,0.322,0.372,0.461,-0.293,0.392,-0.279,0.297,0.44,0.435,-0.317,-0.177,0.002,0.025,-0.173,-0.001,-0.111,-0.18,0.002,0.035,-0.177,-0.001,-0.101
6.28,0.339,-0.197,0.295,0.328,0.422,-0.272,0.366,-0.245,0.254,0.411,0.399,-0.282,-0.159,0.004,0.021,-0.155,-0.002,-0.102,-0.164,0.004,0.03,-0.16,-0.002,-0.093
6.29,0.294,-0.17,0.266,0.287,0.382,-0.249,0.338,-0.212,0.215,0.378,0.362,-0.25,-0.141,0.005,0.017,-0.137,-0.003,-0.092,-0.147,0.005,0.025,-0.144,-0.002,-0.084
6.3,0.252,-0.144,0.237,0.248,0.342,-0.224,0.306,-0.181,0.178,0.343,0.324,-0.22,-0.123,0.006,0.013,-0.12,-0.003,-0.082,-0.131,0.006,0.02,-0.128,-0.002,-0.075
6.31,0.213,-0.12,0.207,0.212,0.301,-0.198,0.274,-0.151,0.145,0.306,0.286,-0.191,-0.106,0.006,0.01,-0.104,-0.003,-0.072,-0.114,0.007,0.016,-0.111,-0.002,-0.066
6.32,0.177,-0.097,0.178,0.178,0.261,-0.172,0.24,-0.124,0.115,0.268,0.249,-0.164,-0.09,0.006,0.007,-0.088,-0.003,-0.063,-0.098,0.007,0.012,-0.095,-0.002,-0.058
6.33,0.144,-0.077,0.15,0.146,0.221,-0.147,0.206,-0.098,0.087,0.229,0.212,-0.138,-0.074,0.006,0.005,-0.073,-0.002,-0.053,-0.082,0.007,0.009,-0.08,-0.002,-0.049
6.34,0.112,-0.058,0.122,0.115,0.183,-0.122,0.171,-0.075,0.062,0.191,0.175,-0.113,-0.059,0.006,0.003,-0.058,-0.002,-0.043,-0.066,0.007,0.006,-0.065,-0.002,-0.04
6.35,0.083,-0.041,0.095,0.086,0.145,-0.097,0.138,-0.054,0.04,0.153,0.139,-0.09,-0.045,0.006,0.001,-0.044,-0.002,-0.034,-0.051,0.006,0.004,-0.05,-0.001,-0.031
6.36,0.055,-0.026,0.07,0.058,0.109,-0.074,0.105,-0.034,0.019,0.116,0.105,-0.068,-0.031,0.005,0,-0.031,-0.001,-0.025,-0.036,0.006,0.002,-0.036,-0.001,-0.023
6.37,0.029,-0.012,0.046,0.032,0.074,-0.053,0.073,-0.016,0,0.08,0.072,-0.046,-0.018,0.005,-0.001,-0.018,-0.001,-0.016,-0.023,0.005,0,-0.022,-0.001,-0.015
6.38,0.004,0.001,0.023,0.007,0.041,-0.032,0.042,0.001,-0.017,0.046,0.041,-0.026,-0.006,0.004,-0.002,-0.006,-0.001,-0.008,-0.01,0.004,-0.002,-0.01,-0.001,-0.008
6.39,-0.02,0.012,0.002,-0.017,0.009,-0.014,0.014,0.016,-0.032,0.014,0.012,-0.007,0.006,0.004,-0.003,0.005,-0.001,0,0.002,0.004,-0.003,0.002,0,-0.001
6.4,-0.042,0.022,-0.017,-0.039,-0.02,0.004,-0.013,0.03,-0.046,-0.016,-0.015,0.012,0.017,0.003,-0.003,0.016,-0.001,0.007,0.014,0.003,-0.005,0.013,0,0.006
6.41,-0.063,0.031,-0.035,-0.06,-0.048,0.019,-0.038,0.043,-0.059,-0.044,-0.04,0.029,0.027,0.002,-0.004,0.026,-0.001,0.014,0.024,0.002,-0.006,0.023,-0.001,0.012
6.42,-0.083,0.039,-0.052,-0.079,-0.073,0.033,-0.061,0.055,-0.07,-0.07,-0.063,0.046,0.036,0.002,-0.004,0.035,-0.001,0.02,0.034,0.002,-0.007,0.033,-0.001,0.018
6.43,-0.101,0.046,-0.067,-0.097,-0.096,0.045,-0.081,0.066,-0.08,-0.093,-0.084,0.061,0.044,0.001,-0.005,0.043,-0.001,0.026,0.043,0.001,-0.008,0.041,-0.001,0.023
6.44,-0.118,0.052,-0.081,-0.114,-0.117,0.056,-0.1,0.077,-0.089,-0.113,-0.103,0.076,0.052,0.001,-0.005,0.051,-0.002,0.031,0.051,0.001,-0.009,0.049,-0.002,0.027
6.45,-0.134,0.057,-0.093,-0.129,-0.136,0.065,-0.116,0.086,-0.097,-0.132,-0.119,0.09,0.059,0,-0.006,0.057,-0.002,0.035,0.058,0,-0.01,0.056,-0.002,0.031
6.46,-0.148,0.062,-0.104,-0.143,-0.153,0.073,-0.131,0.094,-0.104,-0.148,-0.133,0.103,0.065,-0.001,-0.006,0.063,-0.003,0.039,0.064,0,-0.011,0.062,-0.003,0.034
6.47,-0.16,0.066,-0.114,-0.154,-0.168,0.079,-0.143,0.102,-0.109,-0.162,-0.144,0.114,0.071,-0.001,-0.007,0.069,-0.003,0.042,0.069,-0.001,-0.012,0.067,-0.003,0.037
6.48,-0.171,0.069,-0.123,-0.165,-0.18,0.083,-0.153,0.109,-0.114,-0.173,-0.154,0.124,0.075,-0.002,-0.007,0.073,-0.004,0.045,0.074,-0.001,-0.012,0.072,-0.004,0.04
6.49,-0.181,0.072,-0.13,-0.173,-0.191,0.086,-0.162,0.115,-0.117,-0.183,-0.162,0.134,0.079,-0.002,-0.007,0.077,-0.005,0.047,0.078,-0.002,-0.013,0.075,-0.005,0.041
6.5,-0.472,0.044,-0.051,-0.42,-0.094,-0.1,-0.168,0.024,-0.164,-0.202,-0.146,0.16,0.151,0.029,0.006,0.147,-0.029,0.026,0.106,0.031,0.008,0.102,-0.026,0.028
6.51,-1.014,-0.022,0.116,-0.877,0.075,-0.437,-0.174,-0.135,-0.257,-0.229,-0.102,0.199,0.235,0.066,0.024,0.228,-0.056,0.006,0.14,0.071,0.031,0.133,-0.051,0.013
6.52,-1.402,-0.115,0.275,-1.213,0.12,-0.622,-0.179,-0.191,-0.36,-0.247,-0.037,0.22,0.297,0.093,0.039,0.289,-0.075,0,0.166,0.1,0.043,0.158,-0.068,0.004
6.53,-1.658,-0.188,0.399,-1.445,0.098,-0.702,-0.183,-0.193,-0.45,-0.258,0.007,0.247,0.34,0.112,0.049,0.332,-0.087,0.004,0.185,0.119,0.047,0.177,-0.08,0.002
6.54,-1.809,-0.216,0.475,-1.593,0.055,-0.716,-0.183,-0.178,-0.513,-0.261,0.009,0.293,0.369,0.122,0.053,0.361,-0.095,0.014,0.2,0.13,0.047,0.192,-0.087,0.007
6.55,-1.877,-0.208,0.507,-1.671,0,-0.685,-0.184,-0.151,-0.555,-0.259,-0.02,0.35,0.386,0.127,0.051,0.378,-0.099,0.025,0.21,0.134,0.043,0.202,-0.092,0.017
6.56,-1.878,-0.178,0.506,-1.694,-0.064,-0.62,-0.184,-0.11,-0.582,-0.256,-0.064,0.406,0.393,0.127,0.046,0.385,-0.099,0.038,0.217,0.133,0.035,0.209,-0.093,0.028
6.57,-1.83,-0.133,0.478,-1.674,-0.132,-0.534,-0.186,-0.057,-0.6,-0.253,-0.115,0.458,0.392,0.123,0.037,0.385,-0.097,0.051,0.222,0.128,0.025,0.214,-0.092,0.04
6.58,-1.747,-0.079,0.429,-1.62,-0.197,-0.438,-0.189,0,-0.61,-0.251,-0.167,0.502,0.386,0.116,0.026,0.379,-0.093,0.063,0.224,0.12,0.014,0.217,-0.089,0.051
6.59,-1.641,-0.021,0.365,-1.541,-0.257,-0.338,-0.195,0.06,-0.611,-0.251,-0.218,0.537,0.375,0.107,0.014,0.369,-0.088,0.074,0.224,0.11,0.002,0.218,-0.085,0.062
6.6,-1.52,0.039,0.291,-1.447,-0.309,-0.242,-0.204,0.118,-0.607,-0.253,-0.265,0.563,0.361,0.096,0.001,0.355,-0.082,0.082,0.224,0.099,-0.01,0.218,-0.079,0.07
6.61,-1.394,0.097,0.211,-1.342,-0.352,-0.152,-0.215,0.172,-0.596,-0.258,-0.305,0.578,0.346,0.085,-0.011,0.34,-0.075,0.088,0.222,0.087,-0.022,0.216,-0.073,0.077
6.62,-1.266,0.149,0.131,-1.232,-0.385,-0.071,-0.228,0.22,-0.58,-0.266,-0.338,0.583,0.328,0.074,-0.023,0.323,-0.068,0.092,0.219,0.075,-0.032,0.214,-0.066,0.083
6.63,-1.141,0.196,0.054,-1.122,-0.409,0.001,-0.243,0.262,-0.559,-0.275,-0.362,0.579,0.31,0.062,-0.033,0.306,-0.06,0.094,0.216,0.063,-0.041,0.211,-0.06,0.086
6.64,-1.023,0.235,-0.018,-1.014,-0.424,0.061,-0.259,0.297,-0.534,-0.285,-0.378,0.568,0.292,0.051,-0.042,0.288,-0.053,0.094,0.211,0.052,-0.049,0.207,-0.053,0.087
6.65,-0.912,0.267,-0.083,-0.91,-0.431,0.111,-0.274,0.324,-0.506,-0.295,-0.387,0.55,0.274,0.041,-0.05,0.271,-0.047,0.093,0.206,0.041,-0.055,0.203,-0.046,0.087
6.66,-0.809,0.291,-0.14,-0.812,-0.43,0.151,-0.288,0.345,-0.475,-0.305,-0.387,0.527,0.256,0.031,-0.055,0.253,-0.04,0.091,0.201,0.031,-0.06,0.198,-0.04,0.086
6.67,-0.715,0.307,-0.188,-0.721,-0.424,0.181,-0.301,0.358,-0.442,-0.313,-0.382,0.5,0.238,0.023,-0.06,0.236,-0.035,0.087,0.194,0.023,-0.064,0.192,-0.035,0.083
6.68,-0.63,0.316,-0.226,-0.637,-0.412,0.202,-0.31,0.366,-0.408,-0.319,-0.37,0.469,0.221,0.015,-0.063,0.219,-0.029,0.083,0.187,0.015,-0.066,0.185,-0.03,0.079
6.69,-0.554,0.319,-0.256,-0.561,-0.396,0.215,-0.317,0.367,-0.374,-0.322,-0.354,0.437,0.204,0.008,-0.064,0.203,-0.025,0.078,0.179,0.008,-0.067,0.178,-0.025,0.075
6.7,-0.485,0.316,-0.278,-0.491,-0.377,0.221,-0.32,0.364,-0.339,-0.322,-0.334,0.404,0.188,0.002,-0.064,0.187,-0.021,0.073,0.17,0.002,-0.067,0.169,-0.021,0.07
6.71,-0.423,0.307,-0.292,-0.428,-0.355,0.221,-0.319,0.356,-0.305,-0.319,-0.311,0.37,0.172,-0.003,-0.063,0.172,-0.018,0.067,0.161,-0.003,-0.066,0.16,-0.018,0.064
6.72,-0.368,0.295,-0.299,-0.372,-0.332,0.216,-0.314,0.344,-0.271,-0.313,-0.286,0.337,0.157,-0.007,-0.061,0.157,-0.015,0.062,0.151,-0.007,-0.064,0.151,-0.015,0.058
6.73,-0.319,0.279,-0.3,-0.321,-0.307,0.207,-0.306,0.329,-0.238,-0.303,-0.259,0.305,0.142,-0.011,-0.059,0.142,-0.013,0.056,0.141,-0.011,-0.062,0.141,-0.013,0.053
6.74,-0.274,0.26,-0.296,-0.275,-0.282,0.194,-0.294,0.312,-0.207,-0.291,-0.232,0.273,0.127,-0.014,-0.055,0.128,-0.011,0.05,0.13,-0.014,-0.059,0.13,-0.011,0.047
6.75,-0.235,0.239,-0.287,-0.234,-0.256,0.178,-0.279,0.292,-0.177,-0.275,-0.204,0.243,0.114,-0.016,-0.051,0.114,-0.01,0.045,0.118,-0.016,-0.055,0.119,-0.01,0.041
6.76,-0.198,0.217,-0.275,-0.197,-0.231,0.16,-0.261,0.271,-0.148,-0.257,-0.177,0.215,0.1,-0.017,-0.047,0.101,-0.009,0.039,0.107,-0.017,-0.051,0.108,-0.009,0.036
6.77,-0.166,0.193,-0.26,-0.164,-0.206,0.141,-0.241,0.249,-0.122,-0.237,-0.15,0.188,0.087,-0.019,-0.042,0.088,-0.008,0.034,0.096,-0.019,-0.046,0.096,-0.008,0.03
6.78,-0.136,0.168,-0.243,-0.134,-0.182,0.12,-0.219,0.226,-0.096,-0.215,-0.124,0.164,0.075,-0.019,-0.037,0.076,-0.008,0.03,0.084,-0.019,-0.042,0.085,-0.008,0.025
6.79,-0.108,0.143,-0.224,-0.106,-0.159,0.1,-0.196,0.202,-0.072,-0.192,-0.099,0.141,0.063,-0.02,-0.032,0.064,-0.008,0.025,0.073,-0.02,-0.037,0.073,-0.008,0.021
6.8,-0.083,0.118,-0.205,-0.081,-0.136,0.079,-0.171,0.178,-0.05,-0.168,-0.076,0.119,0.051,-0.02,-0.027,0.052,-0.008,0.021,0.061,-0.02,-0.032,0.062,-0.008,0.016
6.81,-0.06,0.094,-0.184,-0.058,-0.115,0.058,-0.146,0.155,-0.029,-0.144,-0.054,0.1,0.041,-0.02,-0.022,0.041,-0.008,0.017,0.05,-0.02,-0.027,0.051,-0.008,0.012
6.82,-0.038,0.07,-0.163,-0.036,-0.095,0.038,-0.121,0.131,-0.009,-0.119,-0.033,0.082,0.03,-0.02,-0.017,0.031,-0.008,0.013,0.039,-0.02,-0.022,0.04,-0.008,0.008
6.83,-0.018,0.047,-0.143,-0.017,-0.077,0.019,-0.096,0.109,0.009,-0.095,-0.014,0.065,0.02,-0.02,-0.013,0.021,-0.009,0.01,0.029,-0.02,-0.017,0.029,-0.009,0.005
6.84,0,0.025,-0.122,0.001,-0.059,0.001,-0.072,0.087,0.026,-0.071,0.004,0.05,0.011,-0.019,-0.008,0.011,-0.009,0.006,0.019,-0.019,-0.013,0.02,-0.009,0.002
6.85,0.017,0.004,-0.103,0.018,-0.043,-0.016,-0.049,0.066,0.041,-0.048,0.02,0.037,0.003,-0.019,-0.004,0.003,-0.009,0.004,0.01,-0.019,-0.009,0.01,-0.009,-0.001
6.86,0.033,-0.015,-0.084,0.033,-0.028,-0.032,-0.026,0.046,0.056,-0.026,0.035,0.024,-0.005,-0.018,0,-0.005,-0.01,0.001,0.001,-0.018,-0.005,0.001,-0.01,-0.004
6.87,0.047,-0.033,-0.066,0.047,-0.013,-0.047,-0.005,0.028,0.068,-0.005,0.049,0.013,-0.013,-0.018,0.004,-0.013,-0.01,-0.002,-0.007,-0.018,-0.001,-0.007,-0.01,-0.006
6.88,0.06,-0.05,-0.048,0.06,0,-0.06,0.014,0.01,0.08,0.014,0.061,0.002,-0.02,-0.017,0.007,-0.02,-0.01,-0.004,-0.015,-0.017,0.003,-0.015,-0.01,-0.009
6.89,0.072,-0.065,-0.033,0.071,0.011,-0.072,0.032,-0.006,0.09,0.032,0.072,-0.007,-0.026,-0.016,0.011,-0.026,-0.011,-0.006,-0.021,-0.016,0.006,-0.022,-0.01,-0.011
6.9,0.083,-0.078,-0.018,0.082,0.022,-0.083,0.049,-0.02,0.1,0.048,0.081,-0.016,-0.032,-0.016,0.013,-0.032,-0.011,-0.008,-0.028,-0.016,0.009,-0.028,-0.011,-0.012
6.91,0.092,-0.09,-0.004,0.091,0.032,-0.092,0.064,-0.033,0.107,0.063,0.09,-0.023,-0.037,-0.015,0.016,-0.037,-0.011,-0.01,-0.033,-0.015,0.011,-0.034,-0.011,-0.014
6.92,0.101,-0.101,0.008,0.099,0.041,-0.1,0.077,-0.045,0.114,0.076,0.097,-0.03,-0.041,-0.014,0.018,-0.041,-0.011,-0.011,-0.038,-0.014,0.014,-0.039,-0.011,-0.015
6.93,0.108,-0.109,0.019,0.106,0.049,-0.107,0.089,-0.055,0.12,0.087,0.104,-0.036,-0.045,-0.014,0.02,-0.045,-0.011,-0.012,-0.043,-0.014,0.016,-0.043,-0.011,-0.017
6.94,0.114,-0.116,0.028,0.112,0.056,-0.113,0.098,-0.064,0.124,0.097,0.109,-0.042,-0.048,-0.013,0.021,-0.048,-0.011,-0.014,-0.046,-0.013,0.017,-0.047,-0.011,-0.018
6.95,0.119,-0.122,0.037,0.117,0.062,-0.117,0.107,-0.072,0.127,0.106,0.113,-0.047,-0.051,-0.012,0.022,-0.051,-0.011,-0.015,-0.049,-0.012,0.019,-0.05,-0.011,-0.019
6.96,0.123,-0.127,0.044,0.121,0.067,-0.121,0.113,-0.078,0.13,0.112,0.116,-0.051,-0.053,-0.012,0.023,-0.053,-0.01,-0.016,-0.052,-0.012,0.02,-0.052,-0.01,-0.019
6.97,0.126,-0.129,0.05,0.124,0.071,-0.123,0.119,-0.083,0.131,0.118,0.119,-0.054,-0.054,-0.011,0.024,-0.055,-0.01,-0.016,-0.053,-0.011,0.02,-0.054,-0.01,-0.02
6.98,0.127,-0.131,0.055,0.126,0.075,-0.124,0.122,-0.086,0.131,0.121,0.12,-0.057,-0.055,-0.011,0.024,-0.056,-0.01,-0.017,-0.055,-0.011,0.021,-0.055,-0.01,-0.02
6.99,0.128,-0.132,0.059,0.126,0.078,-0.124,0.125,-0.089,0.131,0.124,0.121,-0.059,-0.056,-0.01,0.024,-0.056,-0.009,-0.017,-0.056,-0.01,0.021,-0.056,-0.009,-0.021
7,0.382,-0.067,-0.068,0.383,0.022,0.001,0.159,-0.035,0.149,0.157,0.057,-0.081,-0.124,-0.033,0.006,-0.124,0.015,0,-0.087,-0.033,0.004,-0.087,0.015,-0.002
7.01,0.863,0.047,-0.303,0.864,-0.084,0.237,0.215,0.066,0.193,0.213,-0.056,-0.123,-0.205,-0.061,-0.012,-0.204,0.044,0.02,-0.123,-0.061,-0.015,-0.123,0.044,0.017
7.02,1.215,0.107,-0.45,1.208,-0.146,0.408,0.241,0.126,0.247,0.242,-0.113,-0.173,-0.264,-0.081,-0.021,-0.262,0.065,0.031,-0.15,-0.082,-0.025,-0.148,0.065,0.027
7.03,1.454,0.126,-0.526,1.434,-0.169,0.517,0.243,0.148,0.31,0.248,-0.128,-0.225,-0.305,-0.096,-0.023,-0.303,0.08,0.034,-0.168,-0.097,-0.027,-0.166,0.079,0.029
7.04,1.602,0.117,-0.548,1.564,-0.159,0.574,0.23,0.14,0.377,0.24,-0.114,-0.275,-0.331,-0.106,-0.02,-0.328,0.089,0.031,-0.18,-0.108,-0.025,-0.177,0.087,0.026
7.05,1.676,0.091,-0.532,1.618,-0.125,0.589,0.209,0.112,0.441,0.224,-0.08,-0.321,-0.346,-0.111,-0.014,-0.342,0.093,0.023,-0.187,-0.114,-0.019,-0.183,0.091,0.018
7.06,1.693,0.054,-0.489,1.615,-0.077,0.571,0.186,0.071,0.497,0.205,-0.032,-0.361,-0.351,-0.113,-0.006,-0.346,0.094,0.013,-0.19,-0.116,-0.011,-0.186,0.09,0.008
7.07,1.667,0.012,-0.429,1.57,-0.021,0.529,0.164,0.024,0.542,0.188,0.024,-0.396,-0.349,-0.111,0.002,-0.344,0.092,0,-0.192,-0.115,-0.003,-0.186,0.087,-0.004
7.08,1.607,-0.032,-0.36,1.496,0.039,0.469,0.148,-0.025,0.576,0.174,0.081,-0.423,-0.342,-0.107,0.009,-0.337,0.087,-0.013,-0.191,-0.112,0.005,-0.185,0.082,-0.017
7.09,1.524,-0.073,-0.288,1.404,0.098,0.398,0.137,-0.072,0.597,0.165,0.137,-0.443,-0.331,-0.102,0.016,-0.326,0.081,-0.026,-0.189,-0.107,0.013,-0.184,0.076,-0.029
7.1,1.427,-0.11,-0.216,1.3,0.155,0.322,0.132,-0.116,0.606,0.161,0.188,-0.456,-0.318,-0.095,0.021,-0.312,0.074,-0.039,-0.187,-0.1,0.02,-0.181,0.069,-0.04
7.11,1.32,-0.142,-0.147,1.192,0.205,0.244,0.133,-0.154,0.604,0.163,0.234,-0.461,-0.303,-0.086,0.026,-0.297,0.066,-0.05,-0.184,-0.091,0.026,-0.179,0.061,-0.05
7.12,1.209,-0.168,-0.082,1.084,0.25,0.169,0.14,-0.187,0.592,0.17,0.272,-0.46,-0.287,-0.078,0.029,-0.282,0.058,-0.061,-0.181,-0.083,0.031,-0.176,0.053,-0.058
7.13,1.098,-0.189,-0.024,0.979,0.286,0.1,0.15,-0.212,0.572,0.181,0.302,-0.452,-0.271,-0.069,0.031,-0.266,0.05,-0.069,-0.178,-0.073,0.035,-0.173,0.046,-0.065
7.14,0.99,-0.203,0.027,0.879,0.315,0.037,0.163,-0.232,0.545,0.194,0.324,-0.439,-0.254,-0.06,0.032,-0.249,0.043,-0.075,-0.174,-0.064,0.037,-0.17,0.039,-0.071
7.15,0.887,-0.212,0.072,0.786,0.337,-0.017,0.177,-0.246,0.514,0.209,0.339,-0.422,-0.238,-0.051,0.033,-0.234,0.036,-0.08,-0.17,-0.055,0.039,-0.166,0.032,-0.074
7.16,0.79,-0.217,0.11,0.699,0.351,-0.063,0.192,-0.254,0.479,0.224,0.348,-0.402,-0.222,-0.043,0.033,-0.218,0.03,-0.083,-0.166,-0.046,0.039,-0.162,0.027,-0.077
7.17,0.7,-0.217,0.142,0.62,0.358,-0.1,0.206,-0.257,0.442,0.238,0.35,-0.379,-0.206,-0.035,0.032,-0.203,0.024,-0.085,-0.161,-0.037,0.039,-0.157,0.022,-0.078
7.18,0.617,-0.213,0.167,0.549,0.36,-0.128,0.218,-0.255,0.404,0.25,0.346,-0.355,-0.192,-0.027,0.031,-0.188,0.019,-0.085,-0.155,-0.029,0.039,-0.152,0.017,-0.077
7.19,0.541,-0.207,0.186,0.484,0.356,-0.149,0.227,-0.25,0.365,0.259,0.338,-0.33,-0.177,-0.021,0.029,-0.174,0.015,-0.084,-0.149,-0.022,0.037,-0.146,0.014,-0.076
7.2,0.473,-0.198,0.2,0.426,0.348,-0.162,0.234,-0.243,0.327,0.266,0.327,-0.305,-0.163,-0.015,0.028,-0.161,0.012,-0.082,-0.143,-0.016,0.036,-0.14,0.011,-0.074
7.21,0.412,-0.187,0.209,0.374,0.337,-0.169,0.238,-0.232,0.29,0.269,0.312,-0.281,-0.15,-0.009,0.026,-0.148,0.009,-0.079,-0.136,-0.01,0.034,-0.133,0.008,-0.071
7.22,0.358,-0.174,0.213,0.328,0.322,-0.17,0.238,-0.22,0.255,0.268,0.294,-0.257,-0.137,-0.005,0.024,-0.135,0.007,-0.076,-0.128,-0.005,0.031,-0.126,0.007,-0.068
7.23,0.309,-0.16,0.214,0.286,0.305,-0.167,0.236,-0.207,0.221,0.264,0.274,-0.235,-0.125,-0.001,0.021,-0.123,0.006,-0.071,-0.12,-0.001,0.029,-0.118,0.005,-0.064
7.24,0.266,-0.146,0.211,0.249,0.286,-0.16,0.23,-0.193,0.19,0.256,0.253,-0.213,-0.113,0.003,0.019,-0.111,0.005,-0.067,-0.112,0.003,0.027,-0.11,0.005,-0.059
7.25,0.227,-0.131,0.205,0.215,0.266,-0.15,0.221,-0.178,0.16,0.246,0.231,-0.193,-0.102,0.006,0.017,-0.1,0.004,-0.062,-0.103,0.006,0.024,-0.102,0.004,-0.055
7.26,0.193,-0.115,0.196,0.185,0.244,-0.137,0.21,-0.162,0.133,0.233,0.208,-0.175,-0.091,0.008,0.015,-0.09,0.004,-0.057,-0.094,0.008,0.022,-0.093,0.004,-0.05
7.27,0.162,-0.1,0.186,0.158,0.223,-0.123,0.196,-0.147,0.108,0.217,0.185,-0.157,-0.08,0.01,0.013,-0.079,0.004,-0.051,-0.085,0.01,0.019,-0.084,0.004,-0.045
7.28,0.135,-0.085,0.174,0.133,0.201,-0.107,0.181,-0.132,0.084,0.2,0.162,-0.141,-0.07,0.011,0.011,-0.069,0.004,-0.046,-0.076,0.011,0.017,-0.075,0.005,-0.04
7.29,0.111,-0.071,0.16,0.111,0.179,-0.091,0.164,-0.117,0.063,0.18,0.139,-0.126,-0.061,0.012,0.009,-0.06,0.005,-0.04,-0.066,0.012,0.015,-0.066,0.005,-0.035
