Time (s),Joint Vel 1,Joint Vel 2,Joint Vel 3,Body Vel X,Body Vel Y,Body Vel Z
3.06,2.09,2.089,2.039,-0.222,0.937,-0.043
3.07,2.093,2.093,2.08,-0.258,0.997,-0.074
3.08,2.094,2.094,2.091,-0.296,0.999,-0.107
3.09,2.094,2.094,2.093,-0.334,0.999,-0.141
3.1,2.094,2.094,2.094,-0.372,0.996,-0.176
3.11,2.094,2.094,2.094,-0.411,0.991,-0.211
3.12,2.094,2.094,2.094,-0.445,0.982,-0.245
3.13,1.934,1.976,2.094,-0.427,0.924,-0.248
3.14,1.591,1.639,2.015,-0.368,0.798,-0.222
3.15,1.244,1.288,1.698,-0.301,0.637,-0.188
3.16,0.95,0.985,1.343,-0.239,0.49,-0.153
3.17,0.716,0.743,1.031,-0.186,0.37,-0.121
3.18,0.536,0.557,0.779,-0.142,0.277,-0.094
3.19,0.4,0.415,0.584,-0.108,0.206,-0.072
3.2,0.298,0.309,0.436,-0.082,0.154,-0.054
3.21,0.221,0.23,0.325,-0.062,0.114,-0.041
3.22,0.164,0.171,0.242,-0.047,0.085,-0.031
3.23,0.122,0.127,0.18,-0.035,0.063,-0.023
3.24,0.091,0.094,0.133,-0.027,0.047,-0.017
3.25,0.067,0.07,0.099,-0.02,0.035,-0.013
3.26,0.05,0.052,0.074,-0.015,0.026,-0.009
3.27,0.037,0.039,0.055,-0.012,0.019,-0.007
3.28,0.028,0.029,0.041,-0.009,0.014,-0.005
3.29,0.021,0.021,0.03,-0.007,0.011,-0.004
3.3,0.015,0.016,0.022,-0.006,0.008,-0.003
3.31,0.011,0.012,0.017,-0.005,0.006,-0.002
3.32,0.008,0.009,0.012,-0.004,0.004,-0.001
3.33,0.006,0.006,0.009,-0.003,0.003,-0.001
3.34,0.005,0.005,0.007,-0.003,0.003,-0.001
3.35,0.003,0.004,0.005,-0.002,0.002,0
3.36,0.002,0.003,0.004,-0.002,0.001,0
3.37,0.002,0.002,0.003,-0.002,0.001,0
3.38,0.001,0.001,0.002,-0.002,0.001,0
3.39,0.001,0.001,0.002,-0.002,0.001,0
3.4,0.001,0.001,0.001,-0.001,0.001,0
3.41,0.001,0.001,0.001,-0.001,0,0
3.42,0,0,0.001,-0.001,0,0
3.43,0,0,0,-0.001,0,0
3.44,0,0,0,-0.001,0,0
3.45,0,0,0,-0.001,0,0
3.46,0,0,0,-0.001,0,0
3.47,0,0,0,-0.001,0,0
3.48,0,0,0,-0.001,0,0
3.49,0,0,0,-0.001,0,0
3.5,0,0,0,-0.001,0,0
3.51,0,0,0,-0.001,0,0
3.52,0,0,0,-0.001,0,0
3.53,0,0,0,-0.001,0,0
3.54,0,0,0,-0.001,0,0
3.55,0,0,0,-0.001,0,0
3.56,0,0,0,-0.001,0,0
3.57,0,0,0,-0.001,0,0
3.58,0,0,0,-0.001,0,0
3.59,0,0,0,-0.001,0,0
3.6,0,0,0,-0.001,0,0
3.61,0,0,0,-0.001,0,0
3.62,0,0,0,-0.001,0,0
3.63,0,0,0,-0.001,0,0
3.64,0,0,0,-0.001,0,0
3.65,0,0,0,-0.001,0,0
3.66,0,0,0,-0.001,0,0
3.67,0,0,0,-0.001,0,0
3.68,0,0,0,-0.001,0,0
3.69,0,0,0,-0.001,0,0
3.7,0,0,0,-0.001,0,0
3.71,0,0,0,-0.001,0,0
3.72,0,0,0,-0.001,0,0
3.73,0,0,0,-0.001,0,0
3.74,0,0,0,-0.001,0,0
3.75,0,0,0,-0.001,0,0
3.76,0,0,0,-0.001,0,0
3.77,0,0,0,-0.001,0,0
3.78,0,0,0,-0.001,0,0
3.79,0,0,0,-0.001,0,0
3.8,0,0,0,-0.001,0,0
3.81,0,0,0,-0.001,0,0
3.82,0,0,0,-0.001,0,0
3.83,0,0,0,-0.001,0,0
3.84,0,0,0,-0.001,0,0
3.85,0,0,0,-0.001,0,0
3.86,0,0,0,-0.001,0,0
3.87,0,0,0,-0.001,0,0
3.88,0,0,0,-0.001,0,0
3.89,0,0,0,-0.001,0,0
3.9,0,0,0,-0.001,0,0
3.91,0,0,0,-0.001,0,0
3.92,0,0,0,-0.001,0,0
3.93,0,0,0,-0.001,0,0
3.94,0,0,0,-0.001,0,0
3.95,0,0,0,-0.001,0,0
3.96,0,0,0,-0.001,0,0
3.97,0,0,0,-0.001,0,0
3.98,0,0,0,-0.001,0,0
3.99,0,0,0,-0.001,0,0
4,0,0,0,-0.001,0,0
