Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X,Body Vel Y,Body Vel Z
6.58,-0.013,-0.301,-0.06,-0.048,-0.317,-0.076,0.034,-0.045,0.411,0.05,0.015,0.397,-0.006,-0.077,0.035
6.59,-0.013,-0.289,-0.102,-0.051,-0.307,-0.116,0.029,-0.012,0.409,0.045,0.049,0.39,-0.006,-0.083,0.03
6.6,-0.01,-0.268,-0.153,-0.051,-0.288,-0.162,0.022,0.029,0.397,0.04,0.091,0.371,-0.006,-0.088,0.023
6.61,-0.006,-0.241,-0.207,-0.05,-0.263,-0.21,0.016,0.075,0.377,0.033,0.136,0.345,-0.006,-0.093,0.016
6.62,-0.001,-0.21,-0.261,-0.047,-0.235,-0.257,0.009,0.121,0.353,0.027,0.18,0.315,-0.005,-0.096,0.008
6.63,0.004,-0.181,-0.31,-0.043,-0.208,-0.299,0.002,0.164,0.329,0.021,0.22,0.286,-0.005,-0.1,0.001
6.64,0.011,-0.154,-0.352,-0.038,-0.185,-0.334,-0.004,0.201,0.307,0.015,0.254,0.259,-0.005,-0.102,-0.005
6.65,0.017,-0.132,-0.385,-0.033,-0.166,-0.359,-0.009,0.23,0.289,0.01,0.279,0.238,-0.005,-0.103,-0.01
6.66,0.022,-0.117,-0.408,-0.028,-0.154,-0.374,-0.013,0.249,0.276,0.007,0.294,0.223,-0.005,-0.104,-0.013
6.67,0.027,-0.109,-0.419,-0.023,-0.147,-0.379,-0.015,0.259,0.269,0.004,0.3,0.215,-0.005,-0.104,-0.015
6.68,0.031,-0.106,-0.419,-0.019,-0.147,-0.375,-0.017,0.26,0.266,0.002,0.297,0.213,-0.005,-0.103,-0.015
6.69,0.033,-0.109,-0.41,-0.017,-0.151,-0.362,-0.018,0.252,0.268,0.001,0.287,0.215,-0.005,-0.101,-0.014
6.7,0.035,-0.116,-0.393,-0.015,-0.159,-0.343,-0.017,0.238,0.272,0,0.27,0.222,-0.005,-0.099,-0.012
6.71,0.034,-0.126,-0.369,-0.014,-0.168,-0.319,-0.016,0.219,0.277,0.001,0.248,0.23,-0.005,-0.096,-0.009
6.72,0.033,-0.135,-0.341,-0.014,-0.178,-0.291,-0.015,0.197,0.281,0.002,0.224,0.238,-0.005,-0.092,-0.006
6.73,0.031,-0.144,-0.311,-0.014,-0.186,-0.263,-0.013,0.173,0.284,0.003,0.199,0.245,-0.004,-0.088,-0.003
6.74,0.027,-0.151,-0.28,-0.016,-0.191,-0.235,-0.011,0.15,0.282,0.004,0.175,0.248,-0.004,-0.083,0
6.75,0.024,-0.154,-0.25,-0.017,-0.192,-0.209,-0.009,0.128,0.276,0.005,0.152,0.247,-0.004,-0.078,0.002
6.76,0.019,-0.153,-0.221,-0.019,-0.188,-0.184,-0.006,0.109,0.266,0.007,0.132,0.24,-0.003,-0.072,0.003
6.77,0.015,-0.148,-0.194,-0.021,-0.18,-0.163,-0.004,0.092,0.251,0.008,0.114,0.229,-0.003,-0.066,0.004
6.78,0.011,-0.138,-0.17,-0.022,-0.168,-0.144,-0.002,0.078,0.23,0.008,0.099,0.213,-0.002,-0.06,0.004
6.79,0.007,-0.125,-0.148,-0.022,-0.151,-0.127,0,0.067,0.206,0.009,0.087,0.192,-0.002,-0.053,0.004
6.8,0.003,-0.109,-0.128,-0.022,-0.131,-0.112,0.001,0.058,0.178,0.009,0.077,0.167,-0.002,-0.046,0.003
6.81,0,-0.09,-0.109,-0.022,-0.109,-0.098,0.002,0.051,0.148,0.009,0.068,0.14,-0.001,-0.038,0.002
6.82,-0.002,-0.07,-0.091,-0.02,-0.085,-0.085,0.003,0.045,0.116,0.009,0.059,0.111,-0.001,-0.031,0.001
6.83,-0.004,-0.05,-0.073,-0.018,-0.061,-0.071,0.004,0.039,0.084,0.008,0.051,0.081,-0.001,-0.023,0
6.84,-0.005,-0.029,-0.055,-0.015,-0.037,-0.057,0.005,0.032,0.052,0.008,0.042,0.051,-0.001,-0.016,-0.002
6.85,-0.005,-0.01,-0.036,-0.011,-0.014,-0.041,0.005,0.024,0.022,0.007,0.032,0.022,0,-0.008,-0.002
6.86,-0.006,0.007,-0.016,-0.007,0.008,-0.024,0.005,0.016,-0.007,0.006,0.02,-0.006,0,0,-0.003
6.87,-0.005,0.023,0.005,-0.003,0.027,-0.005,0.005,0.005,-0.034,0.004,0.007,-0.031,0,0.007,-0.003
6.88,-0.005,0.037,0.027,0.001,0.044,0.015,0.005,-0.006,-0.058,0.003,-0.007,-0.054,0,0.014,-0.003
6.89,-0.005,0.048,0.05,0.006,0.059,0.037,0.005,-0.019,-0.08,0.001,-0.023,-0.074,0,0.021,-0.002
6.9,-0.005,0.058,0.074,0.01,0.072,0.06,0.004,-0.033,-0.1,0,-0.04,-0.092,0,0.028,-0.002
6.91,-0.004,0.066,0.098,0.014,0.083,0.082,0.004,-0.047,-0.117,-0.002,-0.057,-0.108,0.001,0.034,-0.001
6.92,-0.004,0.073,0.122,0.017,0.093,0.105,0.003,-0.062,-0.133,-0.004,-0.074,-0.123,0.001,0.04,0
6.93,-0.005,0.079,0.144,0.02,0.102,0.127,0.002,-0.076,-0.147,-0.005,-0.091,-0.136,0.001,0.046,0.001
6.94,-0.005,0.085,0.166,0.022,0.109,0.148,0.002,-0.089,-0.161,-0.007,-0.107,-0.147,0.002,0.051,0.002
6.95,-0.006,0.09,0.185,0.024,0.116,0.166,0.001,-0.102,-0.173,-0.009,-0.122,-0.158,0.002,0.056,0.003
6.96,-0.007,0.095,0.202,0.025,0.123,0.183,0,-0.112,-0.184,-0.01,-0.135,-0.167,0.002,0.06,0.003
6.97,-0.008,0.1,0.217,0.026,0.129,0.197,0,-0.121,-0.195,-0.011,-0.145,-0.177,0.003,0.064,0.004
6.98,-0.009,0.105,0.229,0.026,0.135,0.209,-0.001,-0.128,-0.206,-0.013,-0.155,-0.185,0.003,0.068,0.004
6.99,-0.01,0.11,0.238,0.026,0.141,0.218,-0.001,-0.133,-0.215,-0.014,-0.162,-0.193,0.004,0.07,0.004
7,-0.011,0.115,0.245,0.026,0.146,0.224,-0.002,-0.137,-0.224,-0.014,-0.166,-0.2,0.004,0.073,0.003
7.01,-0.013,0.12,0.249,0.025,0.151,0.229,-0.002,-0.138,-0.232,-0.015,-0.17,-0.205,0.004,0.074,0.003
7.02,-0.014,0.125,0.251,0.024,0.155,0.231,-0.002,-0.138,-0.239,-0.015,-0.171,-0.21,0.005,0.075,0.002
7.03,-0.015,0.129,0.251,0.023,0.158,0.23,-0.002,-0.137,-0.244,-0.016,-0.171,-0.214,0.005,0.076,0.001
7.04,-0.016,0.132,0.249,0.022,0.16,0.229,-0.002,-0.135,-0.247,-0.016,-0.169,-0.216,0.005,0.076,0.001
7.05,-0.017,0.134,0.245,0.021,0.161,0.225,-0.002,-0.131,-0.249,-0.015,-0.167,-0.216,0.005,0.075,0
7.06,-0.017,0.135,0.239,0.02,0.161,0.22,-0.001,-0.128,-0.249,-0.015,-0.163,-0.215,0.005,0.074,-0.001
7.07,-0.017,0.135,0.233,0.019,0.159,0.214,-0.001,-0.123,-0.247,-0.015,-0.159,-0.212,0.005,0.073,-0.001
7.08,-0.017,0.134,0.225,0.017,0.155,0.208,-0.001,-0.118,-0.242,-0.014,-0.154,-0.207,0.005,0.071,-0.002
7.09,-0.017,0.131,0.215,0.016,0.151,0.199,-0.001,-0.113,-0.236,-0.014,-0.148,-0.201,0.005,0.068,-0.002
7.1,-0.017,0.126,0.205,0.015,0.145,0.191,0,-0.107,-0.227,-0.013,-0.141,-0.192,0.005,0.065,-0.002
7.11,-0.017,0.121,0.195,0.013,0.137,0.181,0,-0.101,-0.217,-0.012,-0.134,-0.183,0.005,0.062,-0.002
7.12,-0.016,0.114,0.183,0.012,0.129,0.17,0,-0.095,-0.205,-0.011,-0.127,-0.171,0.005,0.058,-0.002
7.13,-0.015,0.107,0.17,0.011,0.12,0.159,0,-0.088,-0.191,-0.011,-0.119,-0.159,0.005,0.054,-0.002
7.14,-0.014,0.098,0.157,0.01,0.11,0.147,0,-0.081,-0.176,-0.01,-0.11,-0.146,0.004,0.049,-0.002
7.15,-0.013,0.089,0.142,0.009,0.099,0.134,0,-0.074,-0.159,-0.009,-0.1,-0.131,0.004,0.045,-0.002
7.16,-0.012,0.079,0.127,0.008,0.088,0.12,0,-0.067,-0.142,-0.008,-0.091,-0.117,0.004,0.04,-0.002
7.17,-0.01,0.069,0.112,0.006,0.076,0.106,0,-0.059,-0.124,-0.007,-0.08,-0.101,0.003,0.035,-0.001
7.18,-0.009,0.059,0.096,0.005,0.064,0.091,0,-0.05,-0.105,-0.006,-0.069,-0.086,0.003,0.029,-0.001
7.19,-0.007,0.048,0.079,0.004,0.053,0.076,-0.001,-0.042,-0.086,-0.005,-0.057,-0.07,0.002,0.024,-0.001
7.2,-0.006,0.038,0.062,0.003,0.041,0.06,-0.001,-0.033,-0.067,-0.004,-0.046,-0.054,0.002,0.018,-0.001
7.21,-0.005,0.027,0.045,0.002,0.029,0.043,-0.001,-0.024,-0.048,-0.003,-0.033,-0.038,0.001,0.013,0
7.22,-0.003,0.017,0.027,0.001,0.017,0.027,-0.001,-0.015,-0.029,-0.002,-0.021,-0.023,0.001,0.007,0
7.23,-0.001,0.006,0.009,0,0.006,0.01,-0.001,-0.006,-0.01,-0.001,-0.009,-0.007,0,0.002,0
7.24,0,-0.004,-0.008,-0.001,-0.005,-0.006,-0.001,0.003,0.009,0,0.004,0.008,0,-0.004,0
7.25,0.001,-0.014,-0.025,-0.002,-0.016,-0.022,-0.001,0.012,0.027,0.001,0.016,0.023,-0.001,-0.009,0
7.26,0.003,-0.023,-0.041,-0.003,-0.027,-0.038,-0.001,0.021,0.045,0.002,0.028,0.038,-0.001,-0.014,0
7.27,0.004,-0.033,-0.057,-0.004,-0.038,-0.053,-0.001,0.029,0.062,0.003,0.039,0.052,-0.001,-0.019,0.001
7.28,0.005,-0.042,-0.073,-0.005,-0.048,-0.067,0,0.038,0.078,0.004,0.05,0.065,-0.002,-0.024,0.001
7.29,0.007,-0.05,-0.087,-0.006,-0.057,-0.081,0,0.045,0.094,0.005,0.06,0.078,-0.002,-0.028,0.001
7.3,0.008,-0.058,-0.101,-0.007,-0.066,-0.094,0,0.052,0.108,0.006,0.07,0.091,-0.003,-0.033,0.001
7.31,0.009,-0.066,-0.113,-0.008,-0.075,-0.106,0.001,0.059,0.122,0.007,0.079,0.102,-0.003,-0.037,0.001
7.32,0.01,-0.073,-0.125,-0.009,-0.083,-0.117,0.001,0.065,0.134,0.009,0.087,0.113,-0.003,-0.04,0.001
7.33,0.01,-0.079,-0.136,-0.01,-0.09,-0.127,0.001,0.071,0.146,0.009,0.094,0.123,-0.004,-0.044,0.001
7.34,0.011,-0.085,-0.145,-0.011,-0.097,-0.136,0.001,0.076,0.156,0.01,0.101,0.131,-0.004,-0.046,0.001
7.35,0.011,-0.09,-0.153,-0.011,-0.103,-0.144,0.002,0.08,0.165,0.011,0.107,0.139,-0.004,-0.049,0.001
7.36,0.012,-0.094,-0.16,-0.012,-0.108,-0.15,0.002,0.084,0.172,0.011,0.112,0.146,-0.004,-0.051,0.001
7.37,0.012,-0.097,-0.166,-0.013,-0.112,-0.156,0.002,0.088,0.178,0.012,0.116,0.151,-0.004,-0.053,0.001
7.38,0.013,-0.099,-0.171,-0.013,-0.115,-0.16,0.002,0.09,0.183,0.012,0.118,0.155,-0.004,-0.054,0.001
7.39,0.013,-0.101,-0.175,-0.014,-0.117,-0.163,0.002,0.092,0.186,0.012,0.121,0.158,-0.004,-0.055,0.001
7.4,0.013,-0.102,-0.177,-0.014,-0.118,-0.165,0.002,0.094,0.187,0.012,0.122,0.16,-0.004,-0.056,0.001
7.41,0.013,-0.102,-0.178,-0.014,-0.119,-0.166,0.002,0.094,0.187,0.012,0.123,0.16,-0.004,-0.056,0
7.42,0.012,-0.101,-0.178,-0.015,-0.119,-0.165,0.001,0.095,0.186,0.012,0.123,0.159,-0.004,-0.055,0
7.43,0.012,-0.1,-0.176,-0.015,-0.117,-0.163,0.001,0.094,0.184,0.011,0.122,0.158,-0.004,-0.055,0
7.44,0.012,-0.098,-0.174,-0.015,-0.115,-0.161,0.001,0.093,0.18,0.011,0.12,0.155,-0.004,-0.054,0
7.45,0.011,-0.095,-0.17,-0.015,-0.112,-0.157,0.001,0.091,0.175,0.01,0.117,0.151,-0.004,-0.052,0
7.46,0.011,-0.091,-0.165,-0.014,-0.108,-0.152,0,0.089,0.169,0.01,0.113,0.146,-0.003,-0.051,-0.001
7.47,0.01,-0.087,-0.159,-0.014,-0.104,-0.146,0,0.086,0.162,0.009,0.109,0.14,-0.003,-0.048,-0.001
7.48,0.01,-0.083,-0.152,-0.013,-0.099,-0.139,0,0.082,0.153,0.008,0.104,0.133,-0.003,-0.046,-0.001
7.49,0.009,-0.077,-0.144,-0.013,-0.093,-0.131,0,0.078,0.144,0.008,0.098,0.125,-0.003,-0.043,-0.001
7.5,0.009,-0.072,-0.135,-0.012,-0.087,-0.123,0,0.073,0.134,0.007,0.092,0.117,-0.002,-0.04,-0.001
7.51,0.008,-0.066,-0.125,-0.011,-0.081,-0.113,0,0.068,0.124,0.006,0.085,0.108,-0.002,-0.037,-0.001
7.52,0.007,-0.06,-0.114,-0.011,-0.074,-0.103,-0.001,0.062,0.112,0.006,0.077,0.098,-0.002,-0.034,-0.001
7.53,0.006,-0.054,-0.103,-0.01,-0.066,-0.093,-0.001,0.056,0.1,0.005,0.069,0.088,-0.002,-0.03,-0.001
7.54,0.005,-0.047,-0.091,-0.009,-0.058,-0.081,-0.001,0.05,0.088,0.004,0.061,0.077,-0.001,-0.026,-0.001
7.55,0.004,-0.04,-0.078,-0.008,-0.05,-0.07,-0.001,0.043,0.075,0.003,0.053,0.067,-0.001,-0.023,-0.001
7.56,0.004,-0.033,-0.065,-0.006,-0.042,-0.058,-0.001,0.036,0.062,0.003,0.044,0.055,-0.001,-0.019,-0.001
7.57,0.003,-0.026,-0.052,-0.005,-0.033,-0.046,-0.001,0.029,0.049,0.002,0.035,0.044,-0.001,-0.015,-0.001
7.58,0.002,-0.019,-0.039,-0.004,-0.025,-0.033,-0.001,0.022,0.036,0.001,0.026,0.033,0,-0.01,-0.001
7.59,0.001,-0.012,-0.025,-0.003,-0.016,-0.021,-0.001,0.015,0.023,0,0.016,0.021,0,-0.006,0
7.6,0,-0.005,-0.012,-0.002,-0.008,-0.009,-0.001,0.008,0.009,0,0.007,0.01,0,-0.002,0
7.61,-0.001,0.002,0.002,0,0.001,0.004,-0.001,0,-0.004,-0.001,-0.002,-0.002,0,0.002,0
7.62,-0.002,0.009,0.015,0.001,0.009,0.015,-0.001,-0.007,-0.016,-0.002,-0.011,-0.013,0.001,0.006,0
7.63,-0.003,0.015,0.027,0.002,0.017,0.027,-0.001,-0.014,-0.029,-0.002,-0.019,-0.024,0.001,0.01,0
7.64,-0.003,0.022,0.04,0.003,0.025,0.038,-0.001,-0.021,-0.041,-0.003,-0.028,-0.035,0.001,0.013,0
7.65,-0.004,0.028,0.052,0.004,0.033,0.049,-0.001,-0.027,-0.053,-0.004,-0.035,-0.045,0.001,0.017,0
7.66,-0.005,0.034,0.063,0.005,0.04,0.059,-0.001,-0.033,-0.064,-0.004,-0.043,-0.055,0.002,0.02,0
7.67,-0.005,0.039,0.074,0.007,0.047,0.069,-0.001,-0.039,-0.074,-0.005,-0.05,-0.064,0.002,0.023,0
7.68,-0.006,0.045,0.084,0.007,0.054,0.078,-0.001,-0.045,-0.084,-0.005,-0.057,-0.073,0.002,0.026,0.001
7.69,-0.006,0.05,0.093,0.008,0.06,0.086,-0.001,-0.049,-0.093,-0.006,-0.063,-0.081,0.002,0.029,0.001
7.7,-0.007,0.054,0.101,0.009,0.065,0.093,-0.001,-0.054,-0.101,-0.006,-0.068,-0.088,0.002,0.032,0.001
7.71,-0.007,0.058,0.109,0.01,0.07,0.1,-0.001,-0.058,-0.109,-0.006,-0.073,-0.095,0.002,0.034,0.001
7.72,-0.008,0.062,0.115,0.011,0.075,0.106,0,-0.062,-0.115,-0.007,-0.078,-0.101,0.002,0.036,0
7.73,-0.008,0.065,0.121,0.011,0.079,0.111,0,-0.065,-0.121,-0.007,-0.081,-0.106,0.002,0.037,0
7.74,-0.008,0.068,0.125,0.012,0.082,0.115,0,-0.067,-0.126,-0.007,-0.085,-0.11,0.002,0.039,0
7.75,-0.008,0.07,0.129,0.012,0.084,0.118,0,-0.069,-0.13,-0.007,-0.087,-0.113,0.002,0.04,0
7.76,-0.008,0.071,0.131,0.012,0.086,0.12,0,-0.07,-0.133,-0.007,-0.089,-0.116,0.003,0.041,0
7.77,-0.008,0.072,0.133,0.012,0.088,0.122,0,-0.071,-0.135,-0.007,-0.09,-0.117,0.003,0.041,0
7.78,-0.008,0.073,0.134,0.012,0.088,0.122,0,-0.072,-0.136,-0.007,-0.09,-0.118,0.003,0.041,0
7.79,-0.008,0.073,0.133,0.012,0.088,0.122,0,-0.071,-0.135,-0.007,-0.09,-0.118,0.003,0.041,0
7.8,-0.008,0.073,0.132,0.012,0.087,0.12,0,-0.071,-0.134,-0.007,-0.089,-0.117,0.002,0.041,0
7.81,-0.008,0.072,0.13,0.012,0.086,0.118,0,-0.069,-0.132,-0.007,-0.087,-0.115,0.002,0.04,0
7.82,-0.008,0.07,0.126,0.011,0.084,0.115,0,-0.068,-0.13,-0.007,-0.085,-0.113,0.002,0.039,0
7.83,-0.008,0.068,0.122,0.011,0.082,0.112,0,-0.065,-0.126,-0.007,-0.083,-0.109,0.002,0.038,0
7.84,-0.008,0.066,0.118,0.01,0.079,0.107,0,-0.063,-0.121,-0.006,-0.079,-0.105,0.002,0.036,-0.001
7.85,-0.007,0.063,0.112,0.01,0.075,0.102,0,-0.06,-0.116,-0.006,-0.076,-0.1,0.002,0.034,-0.001
7.86,-0.007,0.06,0.106,0.009,0.071,0.097,0,-0.057,-0.11,-0.006,-0.072,-0.095,0.002,0.032,-0.001
7.87,-0.007,0.056,0.099,0.009,0.067,0.091,0,-0.053,-0.103,-0.005,-0.067,-0.089,0.002,0.03,-0.001
7.88,-0.006,0.052,0.092,0.008,0.062,0.084,0,-0.049,-0.095,-0.005,-0.062,-0.083,0.002,0.028,-0.001
7.89,-0.006,0.048,0.084,0.007,0.057,0.076,0,-0.045,-0.087,-0.004,-0.057,-0.075,0.002,0.025,-0.001
7.9,-0.005,0.043,0.075,0.006,0.051,0.069,0,-0.04,-0.079,-0.004,-0.051,-0.068,0.001,0.023,-0.001
7.91,-0.005,0.039,0.066,0.006,0.046,0.061,0,-0.036,-0.07,-0.003,-0.045,-0.06,0.001,0.02,-0.001
7.92,-0.004,0.034,0.057,0.005,0.04,0.052,0,-0.031,-0.06,-0.003,-0.039,-0.052,0.001,0.017,-0.001
7.93,-0.003,0.028,0.048,0.004,0.033,0.044,0,-0.026,-0.051,-0.003,-0.033,-0.043,0.001,0.014,-0.001
7.94,-0.003,0.023,0.039,0.003,0.027,0.035,0,-0.021,-0.041,-0.002,-0.026,-0.035,0.001,0.011,0
7.95,-0.002,0.018,0.029,0.002,0.02,0.027,0,-0.015,-0.031,-0.001,-0.02,-0.026,0.001,0.008,0
7.96,-0.002,0.012,0.019,0.001,0.014,0.018,0,-0.01,-0.021,-0.001,-0.013,-0.017,0,0.005,0
7.97,-0.001,0.007,0.01,0.001,0.007,0.009,0,-0.005,-0.011,0,-0.007,-0.009,0,0.002,0
7.98,0,0.001,0,0,0.001,0,0,0,-0.001,0,0,0,0,-0.001,0
7.99,0,-0.004,-0.009,-0.001,-0.006,-0.008,0,0.005,0.009,0.001,0.006,0.009,0,-0.004,0
8,0.001,-0.01,-0.019,-0.002,-0.012,-0.017,0,0.01,0.019,0.001,0.012,0.017,0,-0.006,0
8.01,0.001,-0.015,-0.027,-0.003,-0.018,-0.025,0,0.014,0.028,0.002,0.018,0.025,-0.001,-0.009,0
8.02,0.002,-0.02,-0.036,-0.003,-0.024,-0.033,0,0.019,0.037,0.002,0.024,0.033,-0.001,-0.012,0
8.03,0.002,-0.024,-0.044,-0.004,-0.029,-0.04,0,0.023,0.046,0.002,0.03,0.04,-0.001,-0.014,0
8.04,0.003,-0.029,-0.052,-0.005,-0.035,-0.047,0,0.027,0.054,0.003,0.035,0.047,-0.001,-0.017,0
8.05,0.003,-0.033,-0.059,-0.005,-0.04,-0.054,0,0.031,0.062,0.003,0.04,0.054,-0.001,-0.019,0
8.06,0.004,-0.037,-0.066,-0.006,-0.044,-0.06,0,0.035,0.069,0.004,0.044,0.06,-0.001,-0.021,0
8.07,0.004,-0.04,-0.072,-0.006,-0.048,-0.066,0,0.038,0.076,0.004,0.049,0.065,-0.001,-0.023,0
8.08,0.005,-0.044,-0.077,-0.007,-0.052,-0.071,0,0.041,0.081,0.004,0.053,0.07,-0.002,-0.025,0
8.09,0.005,-0.047,-0.082,-0.007,-0.055,-0.075,0,0.044,0.086,0.005,0.056,0.075,-0.002,-0.026,0
8.1,0.006,-0.049,-0.087,-0.007,-0.058,-0.079,0,0.046,0.091,0.005,0.059,0.078,-0.002,-0.027,0
8.11,0.006,-0.051,-0.091,-0.008,-0.06,-0.083,0,0.048,0.095,0.005,0.061,0.082,-0.002,-0.028,0
8.12,0.006,-0.049,-0.091,-0.008,-0.058,-0.084,0,0.046,0.095,0.005,0.06,0.082,-0.002,-0.028,0
8.13,0.006,-0.05,-0.093,-0.008,-0.06,-0.085,0,0.048,0.096,0.005,0.061,0.083,-0.002,-0.028,0
8.14,0.005,-0.048,-0.091,-0.008,-0.058,-0.084,0,0.046,0.095,0.005,0.059,0.082,-0.002,-0.027,0
8.15,0.005,-0.047,-0.088,-0.008,-0.056,-0.081,0,0.045,0.091,0.005,0.058,0.079,-0.002,-0.026,0
8.16,0.005,-0.046,-0.085,-0.008,-0.054,-0.078,0,0.044,0.087,0.004,0.056,0.076,-0.002,-0.025,0
8.17,0.005,-0.044,-0.081,-0.007,-0.053,-0.074,0,0.043,0.083,0.004,0.055,0.072,-0.001,-0.024,0
8.18,0.005,-0.043,-0.076,-0.007,-0.051,-0.07,0,0.042,0.079,0.004,0.053,0.068,-0.001,-0.023,0
8.19,0.002,-0.04,-0.07,-0.009,-0.048,-0.066,0.002,0.04,0.072,0.006,0.051,0.064,-0.001,-0.021,0
8.2,-0.001,-0.037,-0.062,-0.012,-0.045,-0.061,0.005,0.037,0.063,0.009,0.047,0.059,-0.001,-0.019,0
8.21,-0.004,-0.033,-0.055,-0.013,-0.042,-0.057,0.008,0.033,0.055,0.011,0.043,0.055,-0.001,-0.017,0
8.22,-0.005,-0.029,-0.048,-0.014,-0.038,-0.052,0.009,0.029,0.049,0.012,0.039,0.05,-0.001,-0.016,0
8.23,-0.006,-0.026,-0.043,-0.013,-0.033,-0.047,0.009,0.026,0.043,0.012,0.035,0.045,-0.001,-0.014,0
8.24,-0.005,-0.021,-0.037,-0.011,-0.027,-0.04,0.008,0.021,0.037,0.01,0.028,0.039,-0.001,-0.012,0
8.25,-0.004,-0.017,-0.031,-0.009,-0.022,-0.034,0.006,0.017,0.031,0.008,0.023,0.033,-0.001,-0.01,0
8.26,-0.002,-0.013,-0.025,-0.006,-0.018,-0.027,0.004,0.014,0.026,0.006,0.018,0.026,-0.001,-0.008,0
8.27,0,-0.011,-0.02,-0.003,-0.014,-0.02,0.002,0.011,0.021,0.003,0.015,0.02,0,-0.006,0
8.28,0.001,-0.009,-0.016,-0.001,-0.011,-0.014,0,0.009,0.016,0.001,0.011,0.014,0,-0.005,0
8.29,0.003,-0.007,-0.012,0.001,-0.008,-0.009,-0.001,0.007,0.012,-0.001,0.009,0.009,0,-0.003,0
8.3,0.004,-0.005,-0.008,0.003,-0.006,-0.004,-0.003,0.006,0.008,-0.002,0.006,0.004,0,-0.002,0
8.31,0.005,-0.003,-0.005,0.005,-0.003,0,-0.004,0.004,0.005,-0.004,0.003,0,0,-0.001,0
8.32,0.006,-0.002,-0.002,0.007,0,0.004,-0.005,0.002,0.002,-0.006,0.001,-0.004,0,0,0
8.33,0.008,0,0,0.009,0.002,0.007,-0.007,0.001,0,-0.007,-0.001,-0.007,0,0.001,0
8.34,0.008,0.002,0.003,0.01,0.005,0.01,-0.008,-0.001,-0.003,-0.009,-0.004,-0.01,0,0.002,0
8.35,0.008,0.003,0.005,0.01,0.007,0.013,-0.009,-0.003,-0.005,-0.009,-0.006,-0.013,0,0.003,0
8.36,0.008,0.005,0.008,0.01,0.008,0.015,-0.008,-0.004,-0.007,-0.009,-0.008,-0.015,0,0.004,0
8.37,0.007,0.006,0.01,0.009,0.01,0.016,-0.008,-0.006,-0.01,-0.009,-0.009,-0.016,0,0.004,0
8.38,0.006,0.007,0.013,0.008,0.011,0.018,-0.007,-0.007,-0.013,-0.008,-0.011,-0.017,0,0.005,0
8.39,0.004,0.009,0.015,0.007,0.012,0.018,-0.005,-0.008,-0.015,-0.006,-0.012,-0.018,0,0.005,0
8.4,0.001,0.01,0.018,0.004,0.013,0.018,-0.003,-0.01,-0.017,-0.004,-0.012,-0.018,0,0.006,0
8.41,-0.001,0.01,0.019,0.002,0.013,0.018,-0.001,-0.01,-0.019,-0.002,-0.013,-0.017,0,0.006,0
8.42,-0.002,0.011,0.02,0.001,0.013,0.017,0,-0.011,-0.02,-0.001,-0.013,-0.017,0,0.006,0
8.43,-0.003,0.011,0.02,0,0.012,0.016,0.002,-0.011,-0.02,0.001,-0.013,-0.016,0,0.006,0
8.44,-0.004,0.011,0.02,-0.001,0.012,0.016,0.002,-0.011,-0.02,0.001,-0.013,-0.015,0,0.006,0
8.45,-0.004,0.01,0.019,-0.001,0.011,0.015,0.002,-0.01,-0.019,0.001,-0.012,-0.014,0,0.005,0
8.46,-0.003,0.009,0.018,-0.001,0.011,0.015,0.002,-0.009,-0.018,0.001,-0.011,-0.014,0,0.005,0
8.47,-0.002,0.009,0.016,0,0.01,0.014,0.001,-0.008,-0.016,0,-0.01,-0.013,0,0.005,0
8.48,-0.001,0.008,0.015,0.001,0.009,0.014,0,-0.008,-0.015,0,-0.01,-0.012,0,0.004,0
8.49,-0.001,0.008,0.014,0.001,0.009,0.013,0,-0.007,-0.014,-0.001,-0.009,-0.012,0,0.004,0
8.5,-0.001,0.007,0.013,0.001,0.008,0.012,0,-0.007,-0.013,-0.001,-0.009,-0.011,0,0.004,0
8.51,-0.001,0.007,0.012,0.001,0.008,0.011,0,-0.006,-0.012,0,-0.008,-0.01,0,0.003,0
8.52,-0.001,0.006,0.011,0.001,0.007,0.01,0,-0.006,-0.011,0,-0.007,-0.009,0,0.003,0
8.53,-0.001,0.006,0.01,0,0.007,0.009,0.001,-0.005,-0.01,0,-0.007,-0.008,0,0.003,0
8.54,-0.001,0.005,0.009,0,0.006,0.008,0.001,-0.005,-0.009,0,-0.006,-0.007,0,0.003,0
8.55,-0.001,0.005,0.008,0,0.006,0.007,0.001,-0.005,-0.008,0,-0.006,-0.007,0,0.002,0
8.56,-0.001,0.005,0.008,0,0.005,0.007,0.001,-0.004,-0.008,0,-0.005,-0.006,0,0.002,0
8.57,-0.001,0.004,0.007,0,0.005,0.006,0.001,-0.004,-0.007,0,-0.005,-0.006,0,0.002,0
8.58,-0.001,0.004,0.007,0,0.005,0.006,0,-0.003,-0.007,0,-0.004,-0.005,0,0.002,0
8.59,-0.001,0.004,0.006,0,0.004,0.005,0,-0.003,-0.006,0,-0.004,-0.005,0,0.002,0
8.6,-0.001,0.003,0.006,0,0.004,0.005,0,-0.003,-0.006,0,-0.004,-0.005,0,0.002,0
