1.880, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
1.900, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
1.920, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
1.940, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
1.960, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
1.980, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.000, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.020, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.040, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.060, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.080, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.100, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.120, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.140, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.160, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.180, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.200, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.220, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.240, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.260, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.280, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.300, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.320, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.340, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.360, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.380, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.400, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.420, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.440, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.460, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.480, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.500, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.520, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.540, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.560, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.580, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.600, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.620, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.640, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.660, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.680, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.700, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.720, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.740, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.760, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.780, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.800, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.820, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.840, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.860, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.880, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.900, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.920, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.940, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.960, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
2.980, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.000, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.020, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.040, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.060, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.080, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.100, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.120, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.140, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.160, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.180, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.200, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.220, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.240, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.260, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.280, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.300, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.320, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.340, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.360, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.380, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.400, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.420, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.440, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.460, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.480, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.500, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.520, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.540, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.560, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.580, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.600, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.620, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.640, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.660, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.680, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.700, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.720, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.740, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.760, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.780, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.800, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.820, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.840, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.860, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.880, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.900, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.920, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.940, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.960, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
3.980, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.000, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.020, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.040, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.060, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.080, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.100, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.120, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.140, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.160, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.180, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.200, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.220, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.240, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.260, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.280, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.300, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.320, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.340, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.360, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.380, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.400, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.420, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.440, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.460, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.480, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.500, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.520, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.540, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.560, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.580, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.600, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.620, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.640, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.660, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.680, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.700, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.720, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.740, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.760, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.780, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.800, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.820, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.840, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.860, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.880, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.900, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.920, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.940, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.960, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
4.980, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.000, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.020, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.040, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.060, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.080, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.100, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.120, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.140, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.160, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.180, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.200, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.220, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.240, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.260, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.280, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.300, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.320, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.340, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.360, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.380, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.400, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.420, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.440, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.460, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.480, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.500, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.520, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.540, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.560, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.580, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.600, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.620, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.640, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.660, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.680, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.700, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.720, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.740, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.760, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.780, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.800, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.820, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.840, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.860, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.880, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.900, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.920, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.940, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.960, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
5.980, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.000, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.020, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.040, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.060, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.080, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.100, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.120, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.140, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.160, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.180, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.200, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.220, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.240, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.260, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.280, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.300, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.320, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
6.340, 0.786, -0.578, 0.000, 1.000, 0.000, 0.000, -0.000, -0.000
