Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X R1,Body Vel Y R1,Body Vel Z R1,Body Vel X R2,Body Vel Y R2,Body Vel Z R2,Body Vel X L1,Body Vel Y L1,Body Vel Z L1,Body Vel X L2,Body Vel Y L2,Body Vel Z L2,
1.200, 0.449, -0.194, 0.178, 0.402, 0.316, -0.150, 0.208, -0.229, 0.319, 0.235, 0.301, -0.283, -0.153, -0.016, 0.028, -0.150, 0.011, -0.074, -0.132, -0.018, 0.035, -0.129, 0.009, -0.067
1.210, 0.393, -0.188, 0.191, 0.356, 0.308, -0.162, 0.217, -0.223, 0.288, 0.244, 0.291, -0.260, -0.142, -0.011, 0.027, -0.140, 0.007, -0.073, -0.127, -0.012, 0.034, -0.125, 0.007, -0.066
1.220, 0.344, -0.180, 0.199, 0.314, 0.298, -0.168, 0.223, -0.214, 0.258, 0.250, 0.279, -0.238, -0.131, -0.007, 0.025, -0.129, 0.005, -0.070, -0.122, -0.008, 0.032, -0.120, 0.004, -0.063
1.230, 0.301, -0.169, 0.203, 0.277, 0.285, -0.169, 0.226, -0.204, 0.230, 0.251, 0.264, -0.218, -0.121, -0.003, 0.024, -0.119, 0.003, -0.067, -0.116, -0.004, 0.030, -0.115, 0.003, -0.060
1.240, 0.262, -0.158, 0.203, 0.244, 0.270, -0.167, 0.225, -0.192, 0.202, 0.250, 0.248, -0.198, -0.111, -0.000, 0.022, -0.110, 0.002, -0.063, -0.110, -0.000, 0.028, -0.109, 0.002, -0.057
1.250, 0.228, -0.146, 0.199, 0.215, 0.253, -0.160, 0.221, -0.180, 0.177, 0.244, 0.231, -0.179, -0.102, 0.002, 0.020, -0.101, 0.001, -0.059, -0.103, 0.002, 0.026, -0.102, 0.001, -0.053
1.260, 0.197, -0.133, 0.193, 0.189, 0.236, -0.151, 0.214, -0.166, 0.153, 0.236, 0.213, -0.162, -0.093, 0.005, 0.018, -0.092, 0.000, -0.055, -0.096, 0.005, 0.024, -0.095, 0.000, -0.049
1.270, 0.170, -0.119, 0.185, 0.165, 0.218, -0.140, 0.204, -0.152, 0.130, 0.224, 0.194, -0.146, -0.084, 0.006, 0.016, -0.083, 0.000, -0.051, -0.089, 0.006, 0.021, -0.088, 0.000, -0.045
1.280, 0.146, -0.106, 0.175, 0.144, 0.199, -0.128, 0.192, -0.138, 0.109, 0.211, 0.174, -0.132, -0.075, 0.008, 0.014, -0.074, 0.000, -0.046, -0.081, 0.008, 0.019, -0.080, 0.001, -0.041
1.290, 0.125, -0.092, 0.163, 0.124, 0.181, -0.114, 0.178, -0.124, 0.090, 0.195, 0.155, -0.118, -0.067, 0.008, 0.012, -0.066, 0.001, -0.042, -0.073, 0.009, 0.017, -0.072, 0.001, -0.037
1.300, 0.105, -0.079, 0.150, 0.106, 0.162, -0.099, 0.163, -0.111, 0.072, 0.178, 0.136, -0.106, -0.058, 0.009, 0.010, -0.058, 0.001, -0.037, -0.065, 0.010, 0.015, -0.064, 0.001, -0.033
1.310, 0.088, -0.066, 0.137, 0.089, 0.144, -0.085, 0.146, -0.098, 0.056, 0.160, 0.117, -0.094, -0.051, 0.010, 0.009, -0.050, 0.002, -0.033, -0.057, 0.010, 0.013, -0.056, 0.002, -0.028
1.320, 0.071, -0.054, 0.123, 0.074, 0.125, -0.070, 0.129, -0.085, 0.041, 0.141, 0.099, -0.084, -0.043, 0.010, 0.007, -0.042, 0.002, -0.028, -0.049, 0.010, 0.011, -0.048, 0.003, -0.024
1.330, 0.056, -0.042, 0.109, 0.059, 0.108, -0.055, 0.111, -0.073, 0.027, 0.121, 0.080, -0.074, -0.036, 0.010, 0.006, -0.035, 0.003, -0.024, -0.041, 0.010, 0.009, -0.041, 0.003, -0.020
1.340, 0.043, -0.031, 0.095, 0.045, 0.091, -0.041, 0.093, -0.061, 0.015, 0.102, 0.063, -0.064, -0.029, 0.010, 0.004, -0.028, 0.004, -0.020, -0.033, 0.010, 0.007, -0.033, 0.004, -0.016
1.350, 0.030, -0.021, 0.081, 0.033, 0.074, -0.027, 0.076, -0.050, 0.003, 0.082, 0.046, -0.055, -0.022, 0.010, 0.003, -0.022, 0.004, -0.016, -0.026, 0.010, 0.006, -0.026, 0.005, -0.013
1.360, 0.017, -0.011, 0.067, 0.020, 0.058, -0.014, 0.058, -0.040, -0.007, 0.063, 0.031, -0.047, -0.015, 0.009, 0.002, -0.015, 0.005, -0.012, -0.019, 0.010, 0.004, -0.019, 0.005, -0.009
1.370, 0.006, -0.002, 0.054, 0.009, 0.043, -0.002, 0.042, -0.030, -0.017, 0.045, 0.016, -0.038, -0.009, 0.009, 0.001, -0.009, 0.005, -0.008, -0.012, 0.009, 0.003, -0.012, 0.006, -0.006
1.380, -0.005, 0.006, 0.042, -0.002, 0.028, 0.009, 0.026, -0.021, -0.025, 0.028, 0.001, -0.031, -0.003, 0.009, -0.000, -0.004, 0.006, -0.005, -0.006, 0.009, 0.002, -0.006, 0.006, -0.002
1.390, -0.015, 0.014, 0.030, -0.012, 0.015, 0.020, 0.011, -0.012, -0.033, 0.011, -0.012, -0.023, 0.002, 0.008, -0.001, 0.002, 0.006, -0.001, 0.000, 0.009, 0.001, 0.000, 0.006, 0.001
1.400, -0.024, 0.020, 0.019, -0.022, 0.002, 0.029, -0.004, -0.004, -0.040, -0.004, -0.024, -0.016, 0.007, 0.008, -0.002, 0.007, 0.007, 0.002, 0.006, 0.008, -0.000, 0.006, 0.007, 0.004
1.410, -0.033, 0.027, 0.009, -0.031, -0.010, 0.038, -0.017, 0.003, -0.046, -0.019, -0.035, -0.009, 0.012, 0.008, -0.003, 0.011, 0.007, 0.005, 0.011, 0.008, -0.001, 0.011, 0.007, 0.006
1.420, -0.041, 0.032, -0.000, -0.039, -0.021, 0.045, -0.029, 0.010, -0.052, -0.032, -0.045, -0.002, 0.016, 0.007, -0.003, 0.016, 0.007, 0.007, 0.016, 0.007, -0.002, 0.015, 0.007, 0.009
1.430, -0.049, 0.037, -0.009, -0.047, -0.031, 0.051, -0.039, 0.016, -0.057, -0.044, -0.054, 0.004, 0.020, 0.007, -0.004, 0.020, 0.007, 0.010, 0.020, 0.007, -0.003, 0.020, 0.007, 0.011
1.440, -0.056, 0.041, -0.017, -0.054, -0.040, 0.057, -0.049, 0.022, -0.061, -0.054, -0.062, 0.010, 0.024, 0.006, -0.004, 0.023, 0.007, 0.012, 0.024, 0.006, -0.004, 0.023, 0.007, 0.013
1.450, -0.063, 0.044, -0.024, -0.060, -0.048, 0.062, -0.058, 0.027, -0.065, -0.063, -0.069, 0.016, 0.027, 0.006, -0.005, 0.026, 0.007, 0.014, 0.027, 0.006, -0.004, 0.027, 0.007, 0.014
1.460, -0.068, 0.047, -0.030, -0.066, -0.056, 0.065, -0.065, 0.032, -0.068, -0.071, -0.075, 0.021, 0.029, 0.006, -0.005, 0.029, 0.007, 0.015, 0.030, 0.006, -0.005, 0.030, 0.006, 0.016
1.470, -0.073, 0.050, -0.036, -0.071, -0.062, 0.068, -0.071, 0.036, -0.070, -0.078, -0.080, 0.026, 0.032, 0.005, -0.006, 0.031, 0.006, 0.017, 0.033, 0.005, -0.006, 0.032, 0.006, 0.017
1.480, -0.078, 0.051, -0.041, -0.075, -0.068, 0.070, -0.076, 0.040, -0.072, -0.084, -0.084, 0.031, 0.034, 0.005, -0.006, 0.033, 0.006, 0.018, 0.035, 0.005, -0.006, 0.034, 0.006, 0.018
1.490, -0.082, 0.053, -0.045, -0.078, -0.072, 0.071, -0.080, 0.043, -0.073, -0.088, -0.087, 0.035, 0.036, 0.004, -0.006, 0.035, 0.005, 0.019, 0.036, 0.004, -0.006, 0.036, 0.005, 0.019
1.500, -0.372, 0.021, 0.040, -0.327, 0.022, -0.113, -0.088, -0.044, -0.120, -0.107, -0.063, 0.056, 0.107, 0.035, 0.007, 0.104, -0.018, -0.003, 0.065, 0.038, 0.015, 0.062, -0.016, 0.004
1.510, -0.917, -0.050, 0.213, -0.791, 0.185, -0.445, -0.098, -0.197, -0.214, -0.137, -0.009, 0.089, 0.191, 0.072, 0.025, 0.185, -0.046, -0.024, 0.099, 0.077, 0.037, 0.093, -0.041, -0.012
1.520, -1.307, -0.137, 0.370, -1.130, 0.234, -0.631, -0.103, -0.256, -0.314, -0.155, 0.054, 0.112, 0.252, 0.099, 0.040, 0.246, -0.065, -0.031, 0.125, 0.106, 0.049, 0.118, -0.058, -0.021
1.530, -1.564, -0.204, 0.491, -1.363, 0.218, -0.713, -0.105, -0.264, -0.400, -0.163, 0.092, 0.143, 0.296, 0.117, 0.050, 0.288, -0.077, -0.027, 0.144, 0.125, 0.054, 0.136, -0.070, -0.022
1.540, -1.713, -0.230, 0.563, -1.508, 0.178, -0.729, -0.103, -0.252, -0.461, -0.163, 0.090, 0.190, 0.324, 0.128, 0.053, 0.317, -0.085, -0.018, 0.158, 0.136, 0.054, 0.150, -0.078, -0.017
1.550, -1.778, -0.221, 0.593, -1.584, 0.124, -0.699, -0.101, -0.226, -0.503, -0.159, 0.059, 0.247, 0.340, 0.133, 0.052, 0.333, -0.089, -0.006, 0.167, 0.140, 0.050, 0.160, -0.082, -0.007
1.560, -1.778, -0.191, 0.590, -1.604, 0.060, -0.636, -0.099, -0.186, -0.532, -0.155, 0.014, 0.303, 0.347, 0.133, 0.046, 0.340, -0.089, 0.008, 0.174, 0.139, 0.043, 0.167, -0.083, 0.004
1.570, -1.728, -0.147, 0.561, -1.579, -0.009, -0.551, -0.099, -0.134, -0.552, -0.151, -0.039, 0.354, 0.346, 0.129, 0.038, 0.340, -0.087, 0.022, 0.178, 0.134, 0.033, 0.172, -0.082, 0.017
1.580, -1.644, -0.095, 0.510, -1.523, -0.076, -0.456, -0.102, -0.076, -0.564, -0.150, -0.093, 0.397, 0.340, 0.122, 0.028, 0.335, -0.083, 0.035, 0.181, 0.126, 0.022, 0.175, -0.079, 0.029
1.590, -1.538, -0.038, 0.444, -1.443, -0.138, -0.357, -0.108, -0.017, -0.568, -0.152, -0.147, 0.431, 0.330, 0.113, 0.017, 0.325, -0.077, 0.047, 0.182, 0.117, 0.010, 0.177, -0.074, 0.040
1.600, -1.419, 0.020, 0.368, -1.348, -0.194, -0.261, -0.118, 0.041, -0.566, -0.157, -0.196, 0.456, 0.317, 0.103, 0.005, 0.313, -0.071, 0.056, 0.182, 0.106, -0.001, 0.177, -0.069, 0.050
